날짜,라운드,승자,패자,결과
2016-12-28,제36회 KBS바둑왕전 예선 2회차,박정근,김기원,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,유재호,송태곤,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,진시영,서중휘,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,김기용,이상헌,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,김지석,조대현,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,진동규,최규병,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,강동윤,강병권,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,윤준상,박진열,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,홍성지,박종훈,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,허영호,현유빈,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,백홍석,강태훈,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,주형욱,박민규,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,이영구,김준영,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 1회차,박영훈,박영롱,흑 집승
2016-12-28,제36회 KBS바둑왕전 예선 2회차,박영훈,최창원,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,김혜민,박승문,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,김주호,김은선,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,원성진,송규상,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,강지성,오장욱,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,최철한,박진솔,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,이희성,이민진,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 1회차,조한승,박진영,흑 집승
2016-12-28,제36회 KBS바둑왕전 예선 2회차,조한승,김동호,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,서무상,김형환,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,이상훈(小),김동면,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,목진석,이형진,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,이성재,김영도,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 2회차,한철균,강창배,흑 기타
2016-12-28,제36회 KBS바둑왕전 예선 1회차,최규병,권주리,흑 집승
2016-12-28,제36회 KBS바둑왕전 예선 2회차,서능욱,김민희,흑 기타
2016-12-26,제2회 미래의 별 신예최강전 예선 4회차,김창훈,임상규(아마),흑 기타
2016-12-26,제2회 미래의 별 신예최강전 예선 4회차,김다영,김경은(아마),흑 기타
2016-12-26,제2회 미래의 별 신예최강전 예선 4회차,박하민,최영찬,흑 기타
2016-12-26,제2회 미래의 별 신예최강전 예선 4회차,송상훈,윤민중,흑 기타
2016-12-26,제2회 미래의 별 신예최강전 예선 4회차,박창명,송지훈,흑 기타
2016-12-26,제36회 KBS바둑왕전 예선 1회차,조경호,정대상,흑 기타
2016-12-26,제35회 KBS바둑왕전 결승3번기 2국,이세돌,나 현,274수 백 1.5집승
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,김창훈,김민호,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,김다영,권주리,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,윤민중,현유빈,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,김경은(아마),강다정,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,송지훈,오장욱,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,박하민,이재성(아마),흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,송상훈,박상진,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,박창명,김희수(아마-남),흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,최영찬,김영도,흑 기타
2016-12-23,제2회 미래의 별 신예최강전 예선 3회차,임상규(아마),김진휘,흑 기타
2016-12-22,제11회 춘란배 4강,탄샤오,구쯔하오,165수 흑 불계승
2016-12-22,제11회 춘란배 4강,박영훈,커제,284수 백 불계승
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,이재성(아마),설현준,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,현유빈,이창석,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김창훈,이어덕둥,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,권주리,송혜령,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김다영,박태희,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,윤민중,김동우,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,박상진,한우진(아마),흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김경은(아마),장혜령,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,송지훈,강우혁,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,박하민,박정수,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김영도,김강민,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,오장욱,박건호,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,송상훈,유오성,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김민호,김지명,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,박창명,백찬희,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,강다정,정연우,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,최영찬,홍무진,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김희수(아마-남),김선기,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,김진휘,위태웅,흑 기타
2016-12-21,제2회 미래의 별 신예최강전 예선 2회차,임상규(아마),박종훈,흑 기타
2016-12-20,제11회 춘란배 8강,구쯔하오,김지석,256수 흑 0.5집승
2016-12-20,제11회 춘란배 8강,커제,미위팅,179수 흑 불계승
2016-12-20,제11회 춘란배 8강,탄샤오,퉈자시,250수 백 불계승
2016-12-20,제11회 춘란배 8강,박영훈,롄샤오,215수 흑 불계승
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,정연우,김민정,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,위태웅,안정기,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,윤민중,권효진(남),흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,이창석,박현수,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,송지훈,송규상,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,송혜령,김은지(아마),흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,박태희,조승아,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,설현준,박대영,흑 기타
2016-12-19,제2회 미래의 별 신예최강전 예선 1회차,임상규(아마),박진영,흑 기타
2016-12-19,제35회 KBS바둑왕전 결승 3번기 1국,이세돌,나 현,175수 흑 불계승
2016-12-16,제3회 바이링배 세계바둑오픈전 결승 5번기 4국,천야오예,커제,227수 백 5.5집승
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박재근,김민호,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),최현재,이성재,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),설현준,최 정,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),신진서,위태웅,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),신민준,이호범,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),안국현,황재연,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),류민형,류재형,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),김승재,송지훈,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박지연,정두호,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박정환,김형우,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),최기훈,배준희,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박승화,민상연,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),김지석,박하민,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박진솔,송상훈,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),홍성지,박승현,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),허영호,온소진,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),이영구,조한승,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),박정상,최병환,흑 기타
2016-12-16,제22회 GS칼텍스배 프로기전 예선 4회차(결승),안조영,박종훈,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,위태웅,박영롱,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박재근,김혜민,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,송지훈,박지은,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박하민,허 진,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박종훈,주형욱,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,송상훈,김동호,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,김민호,유재호,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,최현재,김영삼,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,설현준,한태희,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,신진서,최철한,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,신민준,김대용,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,정두호,박승철,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,민상연,윤민중,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,황재연,이창석,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,최 정,이상훈(大),흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,안국현,이세돌,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,류민형,박경근,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,이호범,황진형,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,김승재,강지성,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박지연,박시열,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박정환,홍무진,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,최기훈,송규상,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박승화,박태희,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,배준희,홍기표,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,김형우,안달훈,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,최병환,김주호,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,온소진,김진휘,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,김지석,강다정,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박진솔,이지현(남),흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,홍성지,강동윤,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,허영호,박건호,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,이영구,김강근,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박정상,송태곤,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,조한승,최명훈,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,류재형,김정현(大),흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,이성재,변상일,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,안조영,이창호,흑 기타
2016-12-15,제22회 GS칼텍스배 프로기전 예선 3회차,박승현,김준석,흑 기타
2016-12-14,제3회 바이링배 세계바둑오픈전 결승 5번기 3국,커제,천야오예,156수 백 불계승
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,위태웅,안형준,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,송규상,안정기,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,윤민중,백대현,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박건호,김남훈,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이창석,박성수,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박재근,최규병,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,홍무진,한상훈,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,송지훈,강태훈,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박하민,박상진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김준석,이지현(여),흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박종훈,한해원,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,송상훈,목진석,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김민호,유재성,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최현재,김기헌,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,강다정,장수영,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박태희,이희성,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,설현준,백흥수,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김진휘,서중휘,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,신진서,오정아,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,신민준,이슬아,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,변상일,박현수,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박경근,이영신,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,정두호,박병규,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,민상연,김성진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박영롱,한상열,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,한태희,김기용,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김동호,김현섭,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최 정,한승주,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이지현(남),한철균,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,안국현,김수진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,류민형,박영훈,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,허 진,이춘규,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김정현(大),이용수,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박시열,박승문,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,황진형,김혜림,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이호범,서건우,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김승재,박대영,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박지연,김은선,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박정환,김민정,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최기훈,송혜령,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박승화,강유택,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,배준희,양자패,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김형우,백찬희,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최병환,홍민표,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,홍기표,강승민,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,온소진,최원용,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,유재호,권효진(남),흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김지석,김선기,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김대용,이형진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박진솔,손근기,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,강동윤,윤영민,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,홍성지,김만수,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,허영호,이상헌,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,주형욱,김동희(大),흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이영구,박진영,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,송태곤,김누리,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김혜민,김승준,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박지은,김덕규,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김주호,조경호,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박승철,김준영,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박정상,강 훈 (小),흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,강지성,김나현,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김강근,정수현,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최철한,이민진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이세돌,박정근,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,안달훈,이범진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,조한승,박민규,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,류재형,이현욱,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,김영삼,한웅규,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이상훈(大),옥득진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이성재,양재호,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,안조영,나 현,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,최명훈,서무상,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,박승현,한종진,흑 기타
2016-12-14,제22회 GS칼텍스배 프로기전 예선 2회차,이창호,윤현석,흑 기타
2016-12-13,제21회 BnBK배 프로여류국수전 결승 3번기 3국,오유진,오정아,245수 백 1.5집승
2016-12-13,제22회 GS칼텍스배 프로기전 예선 2회차,황재연,김창훈,흑 기타
2016-12-13,제22회 GS칼텍스배 프로기전 예선 1회차,양재호,오규철,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,김창훈,박창명,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,위태웅,김동우,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,송규상,김진훈,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,안정기,권주리,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,윤민중,김미리,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,박상진,유오성,흑 기타
2016-12-12,제22회 GS칼텍스배 프로기전 예선 1회차,박건호,백홍석,흑 기타
