날짜,라운드,승자,패자,결과
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,이의현,서중휘,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,임상규,한웅규,백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,윤성식,김은지,167수 흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,정서준,이원도,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,조승아,허영락,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,권효진(남),최현재,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,현유빈,정우진,백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,김선기,김현찬,흑 0.5집승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,위태웅,주형욱,백 5.5집승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,안정기,허재원,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,김지명,이성재,백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,박재근,정준우,흑 불계승
2023-12-29,2023-2024 KB국민은행 바둑리그 1-2,박종훈,박상진,299수 백 0.5집승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,박진영,오유진,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,백찬희,허 진,흑 불계승
2023-12-29,2023-2024 KB국민은행 바둑리그 1-2,변상일,안성준,262수 백 불계승
2023-12-29,2023-2024 KB국민은행 바둑리그 1-2,변상일,안성준,172수 백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,황재연,이형진,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,양우석,윤민중,흑 불계승
2023-12-29,제5회 몽백합배 세계바둑오픈전 본선 8강,리쉬안하오,탄샤오,202수 백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,황진형,송상훈,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,이춘규,김경은,백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,윤찬희,조상연(小),백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,박승화,강우혁,백 0.5집승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,진시영,이 연,흑 0.5집승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,고근태,김강민,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,윤준상,최광호,흑 불계승
2023-12-29,2023-2024 KB국민은행 바둑리그 1-2,홍성지,설현준,230수 백 불계승
2023-12-29,2023-2024 KB국민은행 바둑리그 1-2,최철한,김정현(大),162수 백 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 3회차,이정우,금지우,흑 불계승
2023-12-29,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이창호,신유민,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,조상연(小),문종호,흑 0.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김승구,고윤서,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,기민찬,엄동건,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,정준우,이재성,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김윤태(小),양민석,기권승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,임경찬,이상훈(大),흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,임상규,박수창,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이슬주,이호승,기권승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,허재원,주현우,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김범서,윤현빈,백 불계승
2023-12-28,2023 크라운해태배 본선 32강,김주아,최승철,162수 백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,오승민,임채린,흑 1.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,금지우,김강근,백 0.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,정우진,김상인,백 불계승
2023-12-28,2023-2024 KB국민은행 바둑리그 1-1,한우진,강동윤,291수 백 0.5집승
2023-12-28,2023 크라운해태배 본선 32강,이 연,곽원근,271수 흑 1.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,최광호,김기언,백 3.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김경은,차수권,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,권효진(남),장은빈,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,현유빈,김신영,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김선기,최병환,기권승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김강민,김준석,백 8.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,강우혁,이주형,백 0.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,안정기,홍준선,230수 백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,윤민중,하호정,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,박재근,정유진,220수 백 불계승
2023-12-28,2023-2024 KB국민은행 바둑리그 1-1,송지훈,최재영,255수 흑 1.5집승
2023-12-28,2023 크라운해태배 본선 32강,박하민,김지명,137수 흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,박진영,안조영,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,송상훈,고미소,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,최현재,박현수,백 1.5집승
2023-12-28,2023 크라운해태배 본선 32강,설현준,원제훈,222수 백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,유오성,김다빈,백 0.5집승
2023-12-28,2023-2024 KB국민은행 바둑리그 1-1,한승주,한우진,346수 흑 2.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,오유진,최은규,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김현찬,윤현석,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,황재연,이영신,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,양우석,이호범,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김누리,서건우,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이형진,이나경,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,허 진,김수진,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,황진형,김민지,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,한웅규,조경호,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이춘규,최원용,흑 2.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,윤찬희,김민석,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,박승화,임의현,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,서중휘,도은교,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,고근태,유주현,백 불계승
2023-12-28,2023-2024 KB국민은행 바둑리그 1-1,강동윤,한태희,285수 백 6.5집승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,윤준상,김종수,백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,주형욱,김수장,흑 불계승
2023-12-28,2023-2024 KB국민은행 바둑리그 1-1,원성진,박민규,246수 백 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이정우,김상천,흑 불계승
2023-12-28,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이성재,허서현,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김다빈,김남훈,기권승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,엄동건,류동완,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김민지,이서영,흑 2.5집승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,주현우,김동면,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김기언,양 건,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,정준우,문명근,백 시간승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김윤태(小),최서비,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,이의현,박지현,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,임상규,최민서,흑 불계승
2023-12-27,2023 크라운해태배 본선 32강,김승진,허서현,142수 백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김범서,윤종섭,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,원제훈,김기범,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,곽원근,김영삼,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김은지,양유준,171수 흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,정유진,최승철,백 불계승
2023-12-27,2023 크라운해태배 본선 32강,이재성,이나경,130수 백 불계승
2023-12-27,2023 크라운해태배 본선 32강,한우진,현유빈,122수 백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김상천,권효진(여),흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,도은교,김희수(남),흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,문종호,이현호,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이주형,김상윤,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,조승아,박지영,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,권효진(남),유재호,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김선기,김일환,흑 1.5집승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,박현수,김선빈,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,위태웅,김주아,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,김지명,신동현,백 불계승
2023-12-27,2023 크라운해태배 본선 32강,박건호,김승구,221수 흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,박진영,박정근,흑 불계승
2023-12-27,제29기 GS칼텍스배 프로기전 예선 결승,김명훈,정서준,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,송상훈,김기원,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김신영,최규병,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김현찬,김동엽,기권승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,황재연,최원진,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이형진,주치홍,백 7.5집승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이호범,백성호,기권승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이춘규,김세현,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이원도,한주영,흑 불계승
2023-12-27,제29기 GS칼텍스배 프로기전 예선 결승,강유택,박하민,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,박승화,이현준,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,진시영,임진욱,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,서건우,이상빈,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,고근태,김민정,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김수진,유창주,백 6.5집승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,주형욱,조종신,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김종수,이해원,흑 2.5집승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이상훈(大),정대상,흑 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이성재,김민서,백 불계승
2023-12-27,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,이창호,최기훈,137수 흑 불계승
2023-12-26,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김승구,최정관,백 불계승
2023-12-26,2023 크라운해태배 본선 32강,김은지,서준우,254수 백 불계승
2023-12-26,2023 크라운해태배 본선 32강,한상조,김민서,120수 흑 시간승
2023-12-26,2023 크라운해태배 본선 32강,문민종,오유진,268수 흑 0.5집승
2023-12-26,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,위태웅,윤다우,흑 불계승
2023-12-26,2023 크라운해태배 본선 32강,송규상,이의현,293수 흑 불계승
2023-12-26,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 2회차,백찬희,박소율,흑 불계승
2023-12-26,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 결승,변상일,양민석,백 불계승
2023-12-26,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 결승,안국현,원성진,백 불계승
2023-12-26,제29기 GS칼텍스배 프로기전 예선 결승,김정현(大),김채영,백 불계승
2023-12-26,제5기 쏘팔코사놀 최고기사 결정전 1차 예선 1회차,김영삼,윤희우,흑 불계승
2023-12-25,2023 크라운해태배 본선 32강,임의현,김경은,231수 흑 불계승
2023-12-25,2023 크라운해태배 본선 32강,기민찬,김상윤,163수 흑 불계승
2023-12-25,2023 크라운해태배 본선 32강,김윤태(小),심재익,176수 백 불계승
2023-12-25,2023 크라운해태배 본선 32강,조승아,박종훈,231수 백 0.5집승
2023-12-25,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 3회차,변상일,임진욱,백 불계승
2023-12-23,제2기 5육七 관절타이밍 한국기원 선수권전 8강 패자전 (1조),강동윤,신진서,182수 백 불계승
2023-12-22,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 결승,안정기,한우진,흑 0.5집승
2023-12-22,제28기 하림배 프로여자국수전 결승3번기 3국,최 정,김채영,235수 흑 불계승
2023-12-22,제29기 GS칼텍스배 프로기전 예선 3회전,강유택,이상빈,흑 불계승
2023-12-21,2023 중국 갑조리그 9-5,저우쯔이,왕춘후이,흑 집승
2023-12-21,2023 중국 갑조리그 9-3,왕싱하오,양카이원,306수 흑 0.5집승
2023-12-21,2023 중국 갑조리그 9-8,류위항,롄샤오,흑 집승
2023-12-21,2023 중국 갑조리그 9-1,투샤오위,변상일,188수 백 불계승
2023-12-21,2023 중국 갑조리그 9-7,션페이란,리하오퉁,흑 집승
2023-12-21,2023 중국 갑조리그 9-1,딩하오,당이페이,흑 집승
2023-12-21,2023 중국 갑조리그 9-2,허위한,장타오(濤),흑 집승
2023-12-21,2023 중국 갑조리그 9-5,이링타오,차오쯔젠,흑 집승
2023-12-21,2023 중국 갑조리그 9-8,셰커,김명훈,285수 흑 0.5집승
2023-12-21,2023 중국 갑조리그 9-6,장치룬,천셴(賢),흑 집승
2023-12-21,2023 중국 갑조리그 9-1,랴오위안허,진위청,흑 집승
2023-12-21,2023 중국 갑조리그 9-2,쉬자양,리쉬안하오,흑 집승
2023-12-21,2023 중국 갑조리그 9-7,천쯔젠,이창석,200수 백 불계승
2023-12-21,2023 중국 갑조리그 9-8,판인,신진서,154수 백 불계승
2023-12-21,2023 중국 갑조리그 9-2,퉁멍청,원성진,172수 백 불계승
2023-12-21,2023 중국 갑조리그 9-6,자오천위,퉈자시,흑 집승
2023-12-21,2023 중국 갑조리그 9-1,셰얼하오,예창신,흑 집승
2023-12-21,2023 중국 갑조리그 9-3,한이저우,룽이,흑 집승
2023-12-21,2023 중국 갑조리그 9-3,구쯔하오,리웨이칭,138수 백 불계승
2023-12-21,2023 중국 갑조리그 9-5,판팅위,황밍위,흑 집승
2023-12-21,2023 중국 갑조리그 9-4,커제,황징위안,흑 집승
2023-12-21,2023 중국 갑조리그 9-7,탕웨이싱,장창,흑 집승
2023-12-21,2023 중국 갑조리그 9-8,리친청,천하오신,흑 집승
2023-12-21,2023 중국 갑조리그 9-2,양딩신,탄샤오,흑 집승
2023-12-21,2023 중국 갑조리그 9-7,천하오(浩),왕스이,흑 집승
2023-12-21,2023 중국 갑조리그 9-4,타오신란,장쯔량,흑 집승
2023-12-21,2023 중국 갑조리그 9-5,장웨이제,천이춘,흑 집승
2023-12-21,2023 중국 갑조리그 9-6,미위팅,천위눙,흑 집승
2023-12-21,2023 중국 갑조리그 9-4,스웨,천정쉰,흑 집승
2023-12-21,2023 중국 갑조리그 9-4,구링이,천위썬,흑 집승
2023-12-21,2023 중국 갑조리그 9-3,우광야,펑리야오,흑 집승
2023-12-21,제29기 GS칼텍스배 프로기전 예선 2회전,강유택,김은지,백 불계승
2023-12-21,2023 중국 갑조리그 9-6,김지석,황윈쑹,237수 흑 불계승
2023-12-20,제29기 GS칼텍스배 프로기전 예선 결승,김상천,한상훈,백 0.5집승
2023-12-19,제7회 해성 여자기성전 결승3번기 3국,김은지,최 정,250수 백 불계승
2023-12-19,제29기 GS칼텍스배 프로기전 예선 3회전,정서준,이창호,흑 불계승
2023-12-19,제29기 GS칼텍스배 프로기전 예선 3회전,한상훈,한승주,흑 1.5집승
2023-12-18,제10회 중국 여자 갑조리그 18-4,웨자옌,루자,209수 흑 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-3,리쓰쉬안,딩커원,200수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-5,탕자원,판양,278수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-2,리신이,가오뤄환,303수 흑 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-3,팡뤄시,왕천싱,204수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-1,루민취안,우이밍,290수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-5,왕위보,탕이,252수 백 2.5집승
2023-12-18,제10회 중국 여자 갑조리그 18-4,장쯔한,펑윈자,342수 흑 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-1,가오싱,자오이페이,흑 집승
2023-12-18,제10회 중국 여자 갑조리그 18-2,왕솽,항샤오퉁,20수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-3,위즈잉,저우훙위,187수 흑 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-4,쑹룽후이,리샤오시94,29수 백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-2,리허,나카무라 스미레,197수 흑 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-1,주페이홍,리샤오시05,145수 흑 불계승
2023-12-18,제7회 해성 여자기성전 결승3번기 2국,김은지,최 정,231수 백 2.5집승
2023-12-18,제29기 GS칼텍스배 프로기전 예선 2회전,정서준,이영구,흑 불계승
2023-12-18,제29기 GS칼텍스배 프로기전 예선 2회전,한승주,최광호,흑 불계승
2023-12-18,제29기 GS칼텍스배 프로기전 예선 3회전,김채영,허서현,백 불계승
2023-12-18,제10회 중국 여자 갑조리그 18-5,루이나이웨이,천이밍,251수 백 5.5집승
2023-12-18,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 2회차,원성진,조남균,백 불계승
2023-12-18,하나은행 23-24 MZ 바둑 SUPER MATCH 예선 3회차,원성진,강유택,백 불계승
2023-12-17,제10회 중국 여자 갑조리그 17-5,웨자옌,루이나이웨이,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-4,리샤오시05,리쓰쉬안,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-2,우이밍,루자,254수 흑 0.5집승
2023-12-17,제10회 중국 여자 갑조리그 17-3,리신이,쉬하이저,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-3,저우훙위,오유진,239수 흑 불계승
2023-12-17,제10회 중국 여자 갑조리그 17-1,뤄추웨,천이밍,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-4,자오이페이,왕천싱,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-4,루민취안,위즈잉,209수 흑 불계승
2023-12-17,제10회 중국 여자 갑조리그 17-1,왕위보,항샤오퉁,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-2,가오싱,쑹룽후이,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-1,판양,가오뤄환,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-5,리샤오시94,탕자원,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-5,탕이,옌시무,흑 집승
2023-12-17,제10회 중국 여자 갑조리그 17-3,리허,팡뤄시,315수 흑 0.5집승
2023-12-17,제10회 중국 여자 갑조리그 17-2,주페이홍,장쯔한,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-4,웨자옌,주페이홍,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-5,리쓰쉬안,쑹룽후이,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-1,탕자원,항샤오퉁,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-4,우이밍,펑윈자,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-2,저우훙위,판양,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-3,루민취안,왕솽,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-2,왕위보,팡뤄시,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-4,가오싱,리샤오시94,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-2,천이밍,쉬하이저,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-1,탕이,가오뤄환,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-5,왕천싱,루자,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-3,리허,자오이페이,흑 집승
2023-12-16,제10회 중국 여자 갑조리그 16-5,김은지,위즈잉,278수 백 1.5집승
2023-12-16,제10회 중국 여자 갑조리그 16-3,오유진,리샤오시05,255수 흑 불계승
2023-12-16,제46기 SG배 한국일보 명인전 결승3번기 2국(최종),신진서,변상일,231수 흑 불계승
2023-12-16,제10회 중국 여자 갑조리그 16-1,루이나이웨이,뤄추웨,221수 흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,허영락,백현우,흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,문민종,임의현,흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,김창훈,강동윤,백 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,박상진,박수창,흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,이창석,조한승,백 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,유오성,송지훈,백 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 1회전,한승주,고윤서,흑 불계승
2023-12-15,제46기 SG배 한국일보 명인전 결승3번기 1국,신진서,변상일,136수 백 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,신민준,홍무진,흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,박민규,김승구,백 불계승
2023-12-15,제28기 하림배 프로여자국수전 결승3번기 2국,김채영,최 정,209수 흑 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,나 현,안정기,흑 3.5집승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,이지현(남),강 훈 (小),백 불계승
2023-12-15,제29기 GS칼텍스배 프로기전 예선 결승,박정환,심재익,백 불계승
