날짜,라운드,승자,패자,결과
2020-12-29,제2회 한국 프로기사협회 리그 6B조,김기범,이성재,흑 불계승
2020-12-29,2020 크라운해태배 본선 32강,김창훈,백현우,289수 백 2.5집승
2020-12-29,제2기 쏘팔 코사놀 최고기사 결정전 최종 결정전,강승민,안정기,319수 흑 1.5집승
2020-12-29,제2회 한국 프로기사협회 리그 3조,윤찬희,유창주,흑 2.5집승
2020-12-28,제2회 한국 프로기사협회 리그 5조,김영광,박영찬,백 불계승
2020-12-28,제2회 한국 프로기사협회 리그 3조,안정기,김경은,백 불계승
2020-12-28,2020 크라운해태배 본선 32강,최재영,김명훈,216수 백 불계승
2020-12-28,2020 크라운해태배 본선 32강,박종훈,권주리,198수 백 불계승
2020-12-28,제2회 한국 프로기사협회 리그 6B조,박창명,이성재,흑 불계승
2020-12-28,제2회 한국 프로기사협회 리그 6A조,김성진,김미리,기권승
2020-12-28,제44기 SG배 명인전 예선 1회차,서중휘,박상돈,백 불계승
2020-12-28,제2회 쏘팔 코사놀 최고기사 결정전 최종 결정전,강동윤,한상조,200수 백 불계승
2020-12-28,제2회 한국 프로기사협회 리그 6B조,김영삼,이성재,흑 6.5집승
2020-12-27,2020-2021 KB국민은행 바둑리그 본선 5-4,심재익,윤준상,304수 백 3.5집승
2020-12-27,2020-2021 KB국민은행 퓨처스리그 5-3,송규상,박창명,148수 백 불계승
2020-12-27,2020-2021 KB국민은행 바둑리그 본선 5-4,송지훈,이영구,203수 흑 불계승
2020-12-27,2020-2021 KB국민은행 퓨처스리그 5-3,백찬희,김민호,191수 흑 불계승
2020-12-27,2020-2021 KB국민은행 퓨처스리그 5-3,박영롱,이원도,196수 백 불계승
2020-12-27,2020-2021 KB국민은행 바둑리그 본선 5-4,나 현,강유택,201수 흑 불계승
2020-12-27,2020-2021 KB국민은행 바둑리그 본선 5-4,박정환,최 정,154수 백 불계승
2020-12-27,2020-2021 KB국민은행 바둑리그 본선 5-4,박진솔,한승주,188수 백 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-1,금지우,신재원,195수 흑 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-2,오병우,주형욱,173수 흑 불계승
2020-12-26,2020-2021 KB국민은행 바둑리그 본선 5-3,안정기,박상진,267수 흑 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-1,박재근,김성진,218수 백 불계승
2020-12-26,2020-2021 KB국민은행 바둑리그 본선 5-3,설현준,강동윤,252수 백 불계승
2020-12-26,2020-2021 KB국민은행 바둑리그 본선 5-3,신민준,문민종,179수 흑 불계승
2020-12-26,2020-2021 KB국민은행 바둑리그 본선 5-3,이원영,허영호,121수 흑 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-2,김세동,김상천,185수 흑 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-2,이춘규,이호범,206수 백 불계승
2020-12-26,2020-2021 KB국민은행 퓨처스리그 5-1,한상훈,김희수(남),241수 흑 불계승
2020-12-26,2020-2021 KB국민은행 바둑리그 본선 5-3,김지석,박하민,203수 흑 불계승
2020-12-25,2020-2021 KB국민은행 바둑리그 본선 5-2,문유빈,최철한,209수 흑 불계승
2020-12-25,2020-2021 KB국민은행 바둑리그 본선 5-2,박건호,이창호,334수 백 0.5집승
2020-12-25,2020-2021 KB국민은행 바둑리그 본선 5-2,이창석,이동훈,163수 흑 불계승
2020-12-25,2020-2021 KB국민은행 바둑리그 본선 5-2,김명훈,최광호,181수 흑 불계승
2020-12-25,2020-2021 KB국민은행 바둑리그 본선 5-2,변상일,백홍석,167수 흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 3조,최은규,김경은,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 3조,이 연,최은규,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 5조,문지환,박영찬,기권승
2020-12-24,제2회 한국 프로기사협회 리그 6B조,박주민,전용수,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 3조,안정기,오병우,백 불계승
2020-12-24,제2회 한국 프로기사협회 리그 3조,윤민중,유창주,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 3조,김지명,안정기,백 2.5집승
2020-12-24,제2회 한국 프로기사협회 리그 3조,이현준,오병우,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 1조,이호승,박종훈,흑 불계승
2020-12-24,2020-2021 KB국민은행 바둑리그 본선 5-1,신진서,백현우,119수 흑 불계승
2020-12-24,2020-2021 KB국민은행 바둑리그 본선 5-1,강승민,박영훈,230수 백 불계승
2020-12-24,제26회 GS칼텍스배 프로기전 예선 4회차,나 현,박현수,흑 불계승
2020-12-24,제2회 한국 프로기사협회 리그 6B조,허 진,박지현,흑 불계승
2020-12-24,2020-2021 KB국민은행 바둑리그 본선 5-1,김정현(大),이태현,217수 흑 불계승
2020-12-24,2020-2021 KB국민은행 바둑리그 본선 5-1,안성준,조한승,194수 백 불계승
2020-12-24,2020-2021 KB국민은행 바둑리그 본선 5-1,원성진,박승화,314수 백 1.5집승
2020-12-23,2020 중국 갑조리그 포스트시즌 3-4위전 2차전,셰커,당이페이,245수 흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 챔피언결정전 2차전,쉬자양,이링타오,188수 백 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 챔피언결정전 2차전,양카이원,시바노 도라마루,129수 흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 5-6위전 2차전,황신,허위한,155수 흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 챔피언결정전 2차전,구쯔하오,장웨이제,178수 백 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 챔피언결정전 2차전,판팅위,변상일,188수 백 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 5-6위전 2차전,황윈쑹,셰허,199수 흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 3-4위전 2차전,롄샤오,랴오위안허,261수 백 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 5-6위전 2차전,양딩신,미위팅,217수 흑 불계승
2020-12-23,2020 한중일 녜웨이핑배 바둑 마스터스 3라운드,구리,윤준상,158수 백 불계승
2020-12-23,2020 한중일 녜웨이핑배 바둑 마스터스 3라운드,창하오,이창호,304수 흑 1.5집승
2020-12-23,2020 한중일 녜웨이핑배 바둑 마스터스 3라운드,정유진,우이밍,322수 백 불계승
2020-12-23,2020-2021 KB국민은행 퓨처스리그 4-4,금지우,현유빈,201수 흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 5조,강지수,천풍조,흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 2조,선승민,주치홍,백 불계승
2020-12-23,제2회 한국 프로기사협회 리그 1조,심재익,김상윤,기권승
2020-12-23,제2회 한국 프로기사협회 리그 1조,심재익,이승준,흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 3조,권효진(남),김경은,흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 3조,김동우,이 연,흑 3.5집승
2020-12-23,제2회 한국 프로기사협회 리그 3조,안정기,유창주,흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 3조,윤민중,서능욱,백 8.5집승
2020-12-23,제2회 한국 프로기사협회 리그 6B조,김준석,차민수,흑 불계승
2020-12-23,2020-2021 KB국민은행 퓨처스리그 4-4,이현준,김희수(남),232수 백 불계승
2020-12-23,제2회 한국 프로기사협회 리그 1조,이호승,박진영,흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 3-4위전 2차전,신진서,구링이,293수 흑 5.5집승
2020-12-23,제26회 GS칼텍스배 프로기전 예선 3회차,나 현,윤찬희,백 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 5-6위전 2차전,리쉬안하오,자오천위,225수 흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 3조,이원영,윤민중,백 불계승
2020-12-23,제2회 한국 프로기사협회 리그 6B조,허 진,박창명,흑 3.5집승
2020-12-23,제2회 한국 프로기사협회 리그 6A조,김미리,배준희,백 불계승
2020-12-23,제2회 한국 프로기사협회 리그 6B조,한웅규,박주민,흑 불계승
2020-12-23,제2회 한국 프로기사협회 리그 3조,이태현,권효진(남),흑 불계승
2020-12-23,2020 중국 갑조리그 포스트시즌 3-4위전 2차전,박정환,리친청,163수 흑 불계승
2020-12-23,2020-2021 KB국민은행 퓨처스리그 4-4,김형우,김성진,270수 백 불계승
2020-12-23,2020 한중일 녜웨이핑배 바둑 마스터스 3라운드,조훈현,녜웨이핑,200수 백 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 3-4위전 1차전,셰커,랴오위안허,192수 백 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 챔피언결정전 1차전,쉬자양,이링타오,219수 흑 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 챔피언결정전 1차전,구쯔하오,시바노 도라마루,306수 백 2.5집승
2020-12-22,2020 중국 갑조리그 포스트시즌 챔피언결정전 1차전,판팅위,변상일,188수 백 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 5-6위전 1차전,황윈쑹,구리,293수 백 0.5집승
2020-12-22,2020 중국 갑조리그 포스트시즌 3-4위전 1차전,롄샤오,박정환,155수 흑 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 3-4위전 1차전,리친청,구링이,229수 흑 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 5-6위전 1차전,양딩신,황신,204수 백 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 챔피언결정전 1차전,장웨이제,양카이원,223수 흑 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 5-6위전 1차전,미위팅,리샹위,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,김세현,서능욱,백 불계승
2020-12-22,2020 한중일 녜웨이핑배 바둑 마스터스 2라운드,정유진,우에노 리사,194수 백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 1조,이재성,강지범,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 5조,김영광,도은교,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 5조,차주혜,천풍조,백 13.5집승
2020-12-22,제2회 한국 프로기사협회 리그 4조,심준섭,김수진,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 4조,심준섭,강 훈(大),기권승
2020-12-22,제2회 한국 프로기사협회 리그 4조,이도현,강 훈(大),기권승
2020-12-22,제2회 한국 프로기사협회 리그 1조,심재익,백현우,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,김동우,김경은,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,김동우,윤민중,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 2조,현유빈,김창훈,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,전용수,윤예성,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,전용수,김기범,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,윤민중,정두호,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,김준석,박주민,백 불계승
2020-12-22,2020 중국 갑조리그 포스트시즌 3-4위전 1차전,신진서,당이페이,237수 백 2.5집승
2020-12-22,2020 중국 갑조리그 포스트시즌 5-6위전 1차전,리쉬안하오,천셴(賢),229수 흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,한웅규,박창명,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,한웅규,차민수,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,한웅규,김일환,흑 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,이태현,최은규,흑 집승
2020-12-22,제2회 한국 프로기사협회 리그 2조,강유택,주치홍,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 2조,강유택,선승민,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 3조,윤찬희,이현준,백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 1조,진시영,백현우,백 11.5집승
2020-12-22,2020 한중일 녜웨이핑배 바둑 마스터스 2라운드,윤준상,고노린,156수 백 불계승
2020-12-22,제2회 한국 프로기사협회 리그 6B조,차민수,백대현,백 6.5집승
2020-12-22,제2회 한국 프로기사협회 리그 3조,김승준,최은규,흑 불계승
2020-12-22,2020 한중일 녜웨이핑배 바둑 마스터스 2라운드,조훈현,다케미야 마사키,177수 흑 불계승
2020-12-22,2020 한중일 녜웨이핑배 바둑 마스터스 2라운드,이창호,야마시타 게이고,206수 백 불계승
2020-12-21,2020 한중일 녜웨이핑배 바둑 마스터스 1라운드,우이밍,우에노 리사,182수 백 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 1경기,이링타오,구링이,140수 백 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 1경기,장치룬,황징위안,231수 흑 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 2경기,딩스슝,천이춘,157수 흑 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 2경기,천쯔젠,나 현,298수 백 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 1경기,퉁멍청,리청선,214수 백 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 2경기,한이저우,차오샤오양,306수 백 2.5집승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 2경기,구쯔하오,셰커,209수 흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 1경기,판팅위,랴오위안허,185수 흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 1경기,당이페이,저우루이양,207수 흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 2경기,롄샤오,양카이원,175수 흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 1경기,장웨이제,박정환,175수 흑 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 1경기,탄샤오,야오샤오퉁,142수 백 불계승
2020-12-21,2020 한중일 녜웨이핑배 바둑 마스터스 1라운드,구리,고노린,148수 백 불계승
2020-12-21,2020 한중일 녜웨이핑배 바둑 마스터스 1라운드,창하오,야마시타 게이고,225수 흑 불계승
2020-12-21,2020 한중일 녜웨이핑배 바둑 마스터스 1라운드,녜웨이핑,다케미야 마사키,312수 흑 1.5집승
2020-12-21,제2회 한국 프로기사협회 리그 3조,최은규,이현준,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 2조,신재원,현유빈,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 2조,최광호,이상헌,흑 불계승
2020-12-21,제2회 한국 프로기사협회 리그 6B조,박주민,박지영,기권승
2020-12-21,제2회 한국 프로기사협회 리그 4조,강우혁,김강민,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 3조,김지명,김동우,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 1조,박진영,박종훈,흑 불계승
2020-12-21,제26회 GS칼텍스배 프로기전 예선 4회차,설현준,이동훈,흑 불계승
2020-12-21,제2회 한국 프로기사협회 리그 1조,이호승,진시영,흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 2경기,신진서,쉬자양,215수 흑 불계승
2020-12-21,2020 중국 갑조리그 포스트시즌 준결승 2차전 2경기,변상일,리친청,243수 흑 불계승
2020-12-21,제2회 한국 프로기사협회 리그 2조,황재연,이상헌,흑 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 1경기,멍타이링,장타오(濤),256수 백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 3조,이태현,오병우,흑 불계승
2020-12-21,제2회 한국 프로기사협회 리그 3조,이태현,윤찬희,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 1조,이원도,이승준,백 8.5집승
2020-12-21,제2회 한국 프로기사협회 리그 6A조,배준희,김수용,흑 3.5집승
2020-12-21,제2회 한국 프로기사협회 리그 6A조,배준희,서무상,백 불계승
2020-12-21,2020 중국 갑조리그 강등 포스트시즌 최종라운드 2차전 2경기,김지석,랴오싱원,264수 흑 1.5집승
2020-12-21,제2회 한국 프로기사협회 리그 6A조,이현욱,김성진,백 불계승
2020-12-21,제2회 한국 프로기사협회 리그 5조,유병호,윤종섭,백 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 2경기,쉬하오훙,딩스슝,343수 백 0.5집승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 2경기,셰커,구쯔하오,155수 흑 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 1경기,장치룬,왕스이,187수 흑 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 2경기,쉬자양,신진서,246수 백 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 2경기,양카이원,리친청,287수 흑 1.5집승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 2경기,천쯔젠,나 현,153수 흑 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 1경기,퉁멍청,멍타이링,208수 백 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 1경기,장타오(濤),황징위안,158수 백 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 2경기,한이저우,랴오싱원,216수 백 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 1경기,당이페이,이링타오,198수 백 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 1경기,장웨이제,랴오위안허,154수 백 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 1경기,탄샤오,리청선,309수 흑 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 1경기,구링이,시바노 도라마루,203수 흑 불계승
2020-12-20,2020-2021 KB국민은행 퓨처스리그 4-3,송규상,김세동,179수 흑 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 2경기,변상일,롄샤오,229수 흑 불계승
2020-12-20,2020-2021 KB국민은행 퓨처스리그 4-3,박영롱,이춘규,267수 백 0.5집승
2020-12-20,2020-2021 KB국민은행 바둑리그 본선 4-4,강승민,윤준상,218수 백 불계승
2020-12-20,2020-2021 KB국민은행 바둑리그 본선 4-4,이태현,송지훈,192수 백 불계승
2020-12-20,2020 중국 갑조리그 포스트시즌 준결승 1차전 1경기,박정환,판팅위,180수 백 불계승
2020-12-20,2020-2021 KB국민은행 바둑리그 본선 4-4,박정환,신진서,216수 백 불계승
2020-12-20,2020 중국 갑조리그 강등 포스트시즌 최종라운드 1차전 2경기,김지석,차오샤오양,202수 백 불계승
2020-12-20,2020-2021 KB국민은행 퓨처스리그 4-3,주형욱,김민호,151수 흑 불계승
2020-12-20,2020-2021 KB국민은행 바둑리그 본선 4-4,원성진,박진솔,163수 흑 불계승
2020-12-20,2020-2021 KB국민은행 바둑리그 본선 4-4,조한승,강유택,334수 백 1.5집승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-1,김상천,오정아,123수 흑 불계승
2020-12-19,2020-2021 KB국민은행 바둑리그 본선 4-3,문유빈,안정기,243수 흑 불계승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-2,박재근,백찬희,278수 백 불계승
2020-12-19,2020-2021 KB국민은행 바둑리그 본선 4-3,박하민,김명훈,194수 백 불계승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-1,김진휘,오병우,163수 흑 불계승
2020-12-19,2020-2021 KB국민은행 바둑리그 본선 4-3,이동훈,신민준,140수 백 불계승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-1,이호범,오유진,232수 백 불계승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-2,이원도,신재원,216수 백 불계승
2020-12-19,2020-2021 KB국민은행 퓨처스리그 4-2,한상훈,박창명,249수 흑 2.5집승
2020-12-19,2020-2021 KB국민은행 바둑리그 본선 4-3,강동윤,백홍석,255수 흑 불계승
2020-12-19,2020-2021 KB국민은행 바둑리그 본선 4-3,허영호,이창호,233수 흑 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-2,투샤오위,랴오싱원,254수 흑 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-1,이링타오,자오천위,268수 백 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-2,쉬자양,허위한,230수 백 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-2,양카이원,리샹위,249수 흑 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-1,왕쩌진,장치룬,225수 흑 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-2,판인,차오샤오양,196수 백 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-1,천셴(賢),판팅위,200수 백 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-1,장타오(濤),천정쉰,219수 흑 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-1,셰얼하오,탄샤오,302수 흑 1.5집승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-2,구쯔하오,리쉬안하오,243수 흑 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-2,커제,나 현,198수 백 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-1,황윈쑹,저우루이양,204수 백 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-1,탕웨이싱,퉁멍청,280수 백 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-1,장웨이제,미위팅,244수 백 불계승
2020-12-18,2020 중국 갑조리그 강등 포스트시즌 2-2-2,쑨텅위,청자예,317수 흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 5조,정유진,유주현,백 7.5집승
2020-12-18,제2회 한국 프로기사협회 리그 5조,정유진,박소율,흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 3조,최은규,서능욱,백 불계승
2020-12-18,제2회 한국 프로기사협회 리그 1조,강지훈,김선기,흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 5조,김노경,유주현,흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 3조,이 연,김지명,백 불계승
2020-12-18,제2회 한국 프로기사협회 리그 1조,한상조,이호승,흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 6B조,윤예성,박지영,기권승
2020-12-18,제2회 한국 프로기사협회 리그 3조,오병우,김동우,흑 집승
2020-12-18,제2회 한국 프로기사협회 리그 6B조,김기범,박지영,기권승
2020-12-18,제2회 한국 프로기사협회 리그 3조,김동우,이현준,백 불계승
2020-12-18,2020-2021 KB국민은행 바둑리그 본선 4-2,박상진,백현우,231수 흑 불계승
2020-12-18,2020 중국 갑조리그 포스트시즌 2-2-2,변상일,양딩신,204수 백 불계승
2020-12-18,2020-2021 KB국민은행 바둑리그 본선 4-2,이원영,안성준,282수 백 불계승
2020-12-18,제2회 한국 프로기사협회 리그 6B조,허 진,윤예성,흑 불계승
2020-12-18,2020-2021 KB국민은행 바둑리그 본선 4-2,김정현(大),설현준,236수 백 불계승
2020-12-18,제2회 한국 프로기사협회 리그 3조,이태현,유창주,흑 집승
2020-12-18,제2회 한국 프로기사협회 리그 1조,이원도,김선기,흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 3조,윤찬희,서능욱,흑 집승
2020-12-18,2020-2021 KB국민은행 바둑리그 본선 4-2,김지석,박승화,261수 백 1.5집승
2020-12-18,2020-2021 KB국민은행 바둑리그 본선 4-2,박영훈,문민종,237수 흑 불계승
2020-12-18,제2회 한국 프로기사협회 리그 4조,권효진(여),곽원근,흑 1.5집승
2020-12-18,제2회 한국 프로기사협회 리그 3조,김승준,유창주,백 3.5집승
2020-12-18,제2회 한국 프로기사협회 리그 3조,김승준,김경은,백 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-1-1,장치룬,왕쩌진,228수 백 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-2-1,판인,랴오싱원,219수 흑 불계승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-1-1,천셴(賢),저우루이양,158수 백 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-1-1,장타오(濤),천정쉰,230수 백 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-1-1,셰얼하오,퉁멍청,240수 백 불계승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-2-1,리샹위,펑리야오,315수 흑 불계승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-1-1,판팅위,황신,184수 백 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-2-1,커제,차오샤오양,246수 백 불계승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-1-1,황윈쑹,이링타오,287수 흑 5.5집승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-2-1,양딩신,쉬자양,244수 백 불계승
2020-12-17,2020 중국 갑조리그 포스트시즌 2-1-1,장웨이제,미위팅,104수 흑 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-2-1,쑨텅위,천이춘,145수 흑 불계승
2020-12-17,2020 중국 갑조리그 강등 포스트시즌 2-1-1,탄샤오,탕웨이싱,167수 흑 불계승
2020-12-17,제2회 한국 프로기사협회 리그 6A조,최민서,김미리,백 불계승
2020-12-17,제2회 한국 프로기사협회 리그 1조,이재성,조완규,백 불계승
2020-12-17,제2회 한국 프로기사협회 리그 1조,조완규,강지범,백 집승
2020-12-17,제2회 한국 프로기사협회 리그 5조,차주혜,유병호,흑 10.5집승
