날짜,라운드,승자,패자,결과
2019-11-16,2019-2020 KB국민은행 바둑리그 7-3,진시영,백홍석,174수 백 불계승
2019-11-16,2019-2020 KB국민은행 퓨처스리그 7-2,김기용,최광호,206수 백 불계승
2019-11-16,2019-2020 KB국민은행 바둑리그 7-3,김지석,박진솔,212수 백 불계승
2019-11-16,2019-2020 KB국민은행 퓨처스리그 7-1,최원용,민상연,208수 백 불계승
2019-11-16,2019-2020 KB국민은행 바둑리그 7-3,윤준상,윤찬희,220수 흑 불계승
2019-11-15,2019-2020 KB국민은행 바둑리그 7-2,박상진,홍성지,264수 흑 0.5집승
2019-11-15,2019-2020 KB국민은행 바둑리그 7-2,박종훈,송규상,300수 백 1.5집승
2019-11-15,2019-2020 KB국민은행 바둑리그 7-2,나 현,이지현(남),149수 흑 불계승
2019-11-15,2019-2020 KB국민은행 바둑리그 7-2,박승화,문유빈,199수 흑 불계승
2019-11-15,2019-2020 KB국민은행 바둑리그 7-2,박영훈,설현준,216수 백 불계승
2019-11-14,2019-2020 KB국민은행 바둑리그 7-1,박하민,이영구,271수 흑 1.5집승
2019-11-14,2019-2020 KB국민은행 바둑리그 7-1,김명훈,안정기,159수 흑 불계승
2019-11-14,2019-2020 KB국민은행 바둑리그 7-1,신민준,한승주,185수 흑 불계승
2019-11-14,2019-2020 KB국민은행 바둑리그 7-1,강동윤,심재익,208수 백 불계승
2019-11-14,2019-2020 KB국민은행 바둑리그 7-1,허영호,한태희,177수 흑 불계승
2019-11-14,2019 NH농협은행 시니어 바둑리그 본선 8-4,박승문,정대상,94수 백 불계승
2019-11-14,2019 NH농협은행 시니어 바둑리그 본선 8-4,강만우,김철중,288수 흑 0.5집승
2019-11-14,2019 NH농협은행 시니어 바둑리그 본선 8-4,김일환,안관욱,242수 백 불계승
2019-11-13,2019 NH농협은행 시니어 바둑리그 본선 8-3,조치훈,김동면,136수 백 불계승
2019-11-13,2019-2020 KB국민은행 퓨처스리그 6-4,이호승,박영롱,224수 백 불계승
2019-11-13,2019-2020 KB국민은행 퓨처스리그 6-4,민상연,김현찬,116수 백 불계승
2019-11-13,2019-2020 KB국민은행 퓨처스리그 6-4,이상헌,오장욱,227수 흑 불계승
2019-11-13,2019 NH농협은행 시니어 바둑리그 본선 8-3,차민수,강 훈(大),224수 백 불계승
2019-11-13,2019 NH농협은행 시니어 바둑리그 본선 8-3,장수영,오규철,175수 흑 불계승
2019-11-12,제3회 한국제지 여자기성전 본선 16강,김다영,박지연,257수 흑 불계승
2019-11-12,2019 NH농협은행 시니어 바둑리그 본선 8-2,박영찬,조대현,183수 흑 불계승
2019-11-12,2019 NH농협은행 시니어 바둑리그 본선 8-2,김수장,김종준,313수 백 6.5집승
2019-11-12,2019 NH농협은행 시니어 바둑리그 본선 8-2,서봉수,김기헌,253수 백 0.5집승
2019-11-11,제3회 한국제지 여자기성전 본선 16강,조혜연,김민정,264수 백 불계승
2019-11-11,2019 NH농협은행 시니어 바둑리그 본선 8-1,김종수,김준영,243수 흑 1.5집승
2019-11-11,2019 NH농협은행 시니어 바둑리그 본선 8-1,김동엽,한철균,263수 흑 11.5집승
2019-11-11,2019 NH농협은행 시니어 바둑리그 본선 8-1,서능욱,백성호,215수 백 불계승
2019-11-10,2019-2020 KB국민은행 퓨처스리그 6-3,최광호,김세동,267수 백 0.5집승
2019-11-10,2019-2020 KB국민은행 바둑리그 6-4,박하민,한상훈,208수 백 불계승
2019-11-10,2019-2020 KB국민은행 바둑리그 6-4,신진서,안정기,125수 흑 불계승
2019-11-10,2019-2020 KB국민은행 바둑리그 6-4,최 정,강동윤,208수 백 불계승
2019-11-10,2019-2020 KB국민은행 퓨처스리그 6-3,강창배,유재호,196수 백 불계승
2019-11-10,2019-2020 KB국민은행 퓨처스리그 6-3,한웅규,박준석,222수 백 불계승
2019-11-10,2019-2020 KB국민은행 바둑리그 6-4,허영호,이원도,173수 흑 불계승
2019-11-10,2019-2020 KB국민은행 바둑리그 6-4,조한승,신민준,202수 백 불계승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-1,정훈현,김민석,265수 흑 3.5집승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-2,박현수,김기범,336수 백 1.5집승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-2,김창훈,윤 혁,159수 흑 불계승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-1,전용수,강우혁,321수 흑 4.5집승
2019-11-09,2019-2020 KB국민은행 바둑리그 6-3,송규상,박준석,174수 백 불계승
2019-11-09,2019-2020 KB국민은행 바둑리그 6-3,설현준,최철한,317수 백 4.5집승
2019-11-09,2019-2020 KB국민은행 바둑리그 6-3,변상일,문유빈,214수 백 불계승
2019-11-09,2019-2020 KB국민은행 바둑리그 6-3,나 현,이창석,166수 백 불계승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-1,김기용,홍기표,271수 흑 0.5집승
2019-11-09,2019-2020 KB국민은행 퓨처스리그 6-2,최원용,김상천,234수 백 5.5집승
2019-11-09,2019-2020 KB국민은행 바둑리그 6-3,홍성지,박건호,165수 흑 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-1,조치훈,서봉수,192수 백 불계승
2019-11-08,2019-2020 KB국민은행 바둑리그 6-2,정서준,이영구,219수 흑 불계승
2019-11-08,2019-2020 KB국민은행 바둑리그 6-2,한태희,강승민,229수 흑 불계승
2019-11-08,2019-2020 KB국민은행 바둑리그 6-2,김지석,김명훈,212수 백 불계승
2019-11-08,2019-2020 KB국민은행 바둑리그 6-2,윤준상,김기범,214수 백 불계승
2019-11-08,2019-2020 KB국민은행 바둑리그 6-2,백홍석,한승주,278수 흑 2.5집승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-3,박승문,황원준,188수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-4,차민수,김철중,250수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-2,김종수,김기헌,257수 흑 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-3,김동엽,안관욱,266수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-4,정대상,오규철,193수 백 시간승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-1,강 훈(大),조대현,208수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-2,김수장,문명근,277수 백 13.5집승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-4,김일환,김동면,297수 백 6.5집승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-3,서능욱,강만우,176수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-2,백성호,박영찬,178수 백 불계승
2019-11-08,2019 NH농협은행 시니어 바둑리그 본선 7-1,장수영,김종준,319수 흑 15.5집승
2019-11-07,2019-2020 KB국민은행 바둑리그 6-1,박상진,홍기표,301수 흑 1.5집승
2019-11-07,2019-2020 KB국민은행 바둑리그 6-1,최재영,박승화,185수 흑 불계승
2019-11-07,2019-2020 KB국민은행 바둑리그 6-1,송지훈,이지현(남),268수 백 불계승
2019-11-07,제24기 하림배 여자프로국수전 본선 4강,오유진,김혜림,145수 흑 불계승
2019-11-07,2019-2020 KB국민은행 바둑리그 6-1,박정환,김기용,197수 흑 불계승
2019-11-07,2019-2020 KB국민은행 바둑리그 6-1,박영훈,원성진,235수 흑 불계승
2019-11-07,2019 NH농협은행 시니어 바둑리그 본선 6-4,김동면,김종준,291수 백 6.5집승
2019-11-07,2019 NH농협은행 시니어 바둑리그 본선 6-4,조대현,오규철,196수 백 불계승
2019-11-07,2019 NH농협은행 시니어 바둑리그 본선 6-4,서봉수,차민수,177수 흑 불계승
2019-11-06,2019 중국 갑조리그,리위앙,옌자이밍,흑
2019-11-06,2019 중국 갑조리그,왕스이,룽이,흑
2019-11-06,2019 중국 갑조리그,딩하오,커제,흑
2019-11-06,2019 중국 갑조리그,셰커,천셴(賢),흑
2019-11-06,2019 중국 갑조리그,천위썬,류싱,흑
2019-11-06,2019 중국 갑조리그,황윈쑹,롄샤오,흑
2019-11-06,2019 중국 갑조리그,샤천쿤,쑨텅위,흑
2019-11-06,2019 중국 갑조리그,리친청,자오천위,흑
2019-11-06,2019 중국 갑조리그,천하오(浩),차이징,흑
2019-11-06,2019 중국 갑조리그,퉈자시,저우루이양,흑
2019-11-06,2019 중국 갑조리그 포스트시즌(강등) 3라운드 2경기,마오루이룽,김명훈,292수 백 2.5집승
2019-11-06,2019 중국 갑조리그,펑리야오,우광야,흑
2019-11-06,2019 중국 갑조리그 포스트시즌(상위) 3라운드 2경기,신진서,미위팅,212수 백 불계승
2019-11-06,2019 중국 갑조리그 포스트시즌(강등) 3라운드 2경기,신민준,멍타이링,214수 백 불계승
2019-11-06,2019 중국 갑조리그 포스트시즌(상위) 3라운드 2경기,이동훈,판인,201수 흑 불계승
2019-11-06,2019-2020 KB국민은행 퓨처스리그 5-4,이춘규,김기범,122수 백 불계승
2019-11-06,2019-2020 KB국민은행 퓨처스리그 5-4,이현호,최원용,253수 흑 불계승
2019-11-06,2019 중국 갑조리그 포스트시즌(강등) 3라운드 2경기,강동윤,천야오예,250수 백 불계승
2019-11-06,2019 NH농협은행 시니어 바둑리그 본선 6-3,김철중,황원준,282수 흑 4.5집승
2019-11-06,2019-2020 KB국민은행 퓨처스리그 5-4,안조영,김창훈,195수 흑 불계승
2019-11-06,2019 NH농협은행 시니어 바둑리그 본선 6-3,김동엽,정대상,267수 흑 불계승
2019-11-06,2019 NH농협은행 시니어 바둑리그 본선 6-3,김일환,서능욱,328수 흑 8.5집승
2019-11-05,2019 중국 여자 갑조리그,류후이링,차이비한,흑
2019-11-05,2019 중국 여자 갑조리그,저우훙위,차오요우인,흑
2019-11-05,2019 중국 여자 갑조리그,자오이페이,천이밍,흑
2019-11-05,2019 중국 여자 갑조리그,루민취안,황쯔핑,흑
2019-11-05,2019 중국 여자 갑조리그,장쯔한,왕쯔선,흑
2019-11-05,2019 중국 여자 갑조리그,자강루(여),잔잉,흑
2019-11-05,2019 중국 여자 갑조리그,가오싱,왕샹윈,흑
2019-11-05,2019 중국 여자 갑조리그,왕솽,리샤오시94,흑
2019-11-05,2019 중국 여자 갑조리그,위즈잉,우이밍,흑
2019-11-05,2019 중국 여자 갑조리그,탕이,뤄추웨,흑
2019-11-05,2019 중국 여자 갑조리그,왕천싱,팡뤄시,흑
2019-11-05,2019 중국 여자 갑조리그,루자,추커얼,흑
2019-11-05,2019 중국 여자 갑조리그,리허,판양,흑
2019-11-05,제3회 한국제지 여자기성전 본선 16강,권주리,김노경,201수 흑 불계승
2019-11-05,2019 중국 여자 갑조리그 본선 16회전,김채영,황자이,134수 백 불계승
2019-11-05,2019 중국 여자 갑조리그,루이나이웨이,리신이,흑
2019-11-05,2019 NH농협은행 시니어 바둑리그 본선 6-2,안관욱,문명근,145수 흑 불계승
2019-11-05,2019 NH농협은행 시니어 바둑리그 본선 6-2,박승문,김종수,266수 흑 불계승
2019-11-05,2019 NH농협은행 시니어 바둑리그 본선 6-2,백성호,천풍조,243수 흑 불계승
2019-11-04,2019 중국 갑조리그,왕스이,옌자이밍,흑
2019-11-04,2019 중국 갑조리그,딩하오,판인,흑
2019-11-04,2019 중국 갑조리그,셰커,자오천위,흑
2019-11-04,2019 중국 갑조리그,천셴(賢),리친청,흑
2019-11-04,2019 중국 갑조리그,커제,장쯔량,흑
2019-11-04,2019 중국 갑조리그,황윈쑹,롄샤오,흑
2019-11-04,2019 중국 갑조리그,샤천쿤,쑨텅위,흑
2019-11-04,2019 중국 갑조리그,퉈자시,마오루이룽,흑
2019-11-04,2019 중국 갑조리그,저우루이양,한이저우,흑
2019-11-04,2019 중국 갑조리그,펑리야오,우광야,흑
2019-11-04,2019 중국 갑조리그,천야오예,천하오(浩),흑
2019-11-04,2019 중국 갑조리그 포스트시즌(상위) 3라운드 1경기,신진서,미위팅,298수 흑 불계승
2019-11-04,2019 중국 갑조리그 포스트시즌(강등) 3라운드 1경기,신민준,리위앙,194수 백 불계승
2019-11-04,2019 중국 갑조리그,멍타이링,천위썬,흑
2019-11-04,2019 중국 갑조리그,류싱,룽이,흑
2019-11-04,2019 중국 갑조리그 포스트시즌(강등) 3라운드 1경기,강동윤,차이징,227수 흑 불계승
2019-11-04,제3회 한국제지 여자기성전 본선 16강,김혜민,이영주,157수 흑 불계승
2019-11-04,2019 NH농협은행 시니어 바둑리그 본선 6-1,박영찬,이기섭,311수 흑 4.5집승
2019-11-04,2019 NH농협은행 시니어 바둑리그 본선 6-1,강 훈(大),김기헌,184수 백 불계승
2019-11-04,2019 NH농협은행 시니어 바둑리그 본선 6-1,김수장,장수영,251수 백 불계승
2019-11-03,2019-2020 KB국민은행 퓨처스리그 5-3,정훈현,이호승,259수 흑 불계승
2019-11-03,2019-2020 KB국민은행 바둑리그 5-4,김명훈,윤찬희,152수 백 불계승
2019-11-03,2019-2020 KB국민은행 바둑리그 5-4,한승주,박진솔,219수 흑 불계승
2019-11-03,2019-2020 KB국민은행 퓨처스리그 5-3,이상헌,전용수,204수 백 불계승
2019-11-03,2019-2020 KB국민은행 바둑리그 5-4,이동훈,한태희,143수 흑 불계승
2019-11-03,제10회 궁륭산병성배 세계여자바둑대회 결승전,최 정,저우훙위,165수 흑 불계승
2019-11-03,2019-2020 KB국민은행 퓨처스리그 5-3,홍기표,김현찬,217수 흑 불계승
2019-11-03,2019-2020 KB국민은행 바둑리그 5-4,이영구,진시영,217수 흑 불계승
2019-11-03,2019-2020 KB국민은행 바둑리그 5-4,이창호,김창훈,102수 백 불계승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-1,김상천,강창배,162수 백 불계승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-1,최광호,박현수,274수 백 불계승
2019-11-02,2019-2020 KB국민은행 바둑리그 5-3,최재영,이원도,252수 백 불계승
2019-11-02,2019-2020 KB국민은행 바둑리그 5-3,이호승,원성진,178수 백 불계승
2019-11-02,2019-2020 KB국민은행 바둑리그 5-3,신진서,송지훈,188수 백 불계승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-2,박준석,강우혁,194수 백 불계승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-2,김세동,김민석,171수 흑 불계승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-1,한웅규,윤 혁,136수 백 불계승
2019-11-02,2019-2020 KB국민은행 바둑리그 5-3,한상훈,류수항,181수 흑 불계승
2019-11-02,2019-2020 KB국민은행 바둑리그 5-3,박정환,조한승,302수 흑 3.5집승
2019-11-02,2019-2020 KB국민은행 퓨처스리그 5-2,김기용,유재호,308수 흑 0.5집승
2019-11-01,제10회 궁륭산병성배 세계여자바둑대회 본선 4강,저우훙위,후지사와 리나,204수 백 불계승
2019-11-01,2019-2020 KB국민은행 바둑리그 5-2,박상진,김세동,298수 백 1.5집승
2019-11-01,2019-2020 KB국민은행 바둑리그 5-2,이창석,박종훈,224수 백 불계승
2019-11-01,제10회 궁륭산병성배 세계여자바둑대회 본선 4강,최 정,루이나이웨이,239수 흑 불계승
2019-11-01,2019-2020 KB국민은행 바둑리그 5-2,이지현(남),변상일,276수 백 1.5집승
2019-11-01,2019-2020 KB국민은행 바둑리그 5-2,박영훈,박건호,149수 흑 불계승
2019-11-01,2019-2020 KB국민은행 바둑리그 5-2,최철한,박승화,191수 흑 불계승
2019-10-31,제10회 궁륭산병성배 세계여자바둑대회 본선 8강,저우훙위,왕천싱,223수 흑 불계승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-2,조치훈,정대상,185수 흑 불계승
2019-10-31,2019-2020 KB국민은행 바둑리그 5-1,문유빈,백홍석,191수 흑 불계승
2019-10-31,2019-2020 KB국민은행 바둑리그 5-1,송규상,윤준상,265수 백 2.5집승
2019-10-31,2019-2020 KB국민은행 바둑리그 5-1,강승민,나 현,237수 흑 불계승
2019-10-31,제10회 궁륭산병성배 세계여자바둑대회 본선 8강,후지사와 리나,루민취안,168수 백 불계승
2019-10-31,제10회 궁륭산병성배 세계여자바둑대회 본선 8강,최 정,위즈잉,317수 흑 0.5집승
2019-10-31,2019-2020 KB국민은행 바둑리그 5-1,김지석,설현준,113수 흑 불계승
2019-10-31,2019-2020 KB국민은행 바둑리그 5-1,홍성지,정서준,183수 흑 불계승
2019-10-31,제10회 궁륭산병성배 세계여자바둑대회 본선 8강,루이나이웨이,리허,290수 백 불계승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-1,박영찬,강만우,249수 흑 5.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-1,김기헌,안관욱,270수 백 7.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-4,김종준,한철균,274수 흑 7.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-3,김동엽,김동면,237수 흑 불계승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-3,황원준,차민수,333수 백 3.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-2,강 훈(大),김철중,274수 흑 8.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-1,김수장,박승문,294수 백 8.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-2,김일환,장수영,129수 흑 시간승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-3,서능욱,오규철,302수 흑 12.5집승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-4,백성호,조대현,179수 흑 불계승
2019-10-31,2019 NH농협은행 시니어 바둑리그 본선 5-4,서봉수,김종수,243수 백 2.5집승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,저우훙위,우에노 아사미,144수 백 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,루민취안,양쯔쉔,185수 흑 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,위즈잉,오유진,149수 흑 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,왕천싱,조승아,192수 백 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,리허,헤이자자,269수 흑 불계승
2019-10-30,2019-2020 KB국민은행 퓨처스리그 4-4,김민석,김상천,230수 백 불계승
2019-10-30,2019-2020 KB국민은행 퓨처스리그 4-4,강우혁,윤 혁,170수 백 불계승
2019-10-30,제24회 LG배 조선일보 기왕전 본선 4강,신진서,커제,195수 흑 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,후지사와 리나,인밍밍Yin Mingming,158수 백 불계승
2019-10-30,제24회 LG배 조선일보 기왕전 본선 4강,박정환,타오신란,375수 흑 3.5집승
2019-10-30,2019-2020 KB국민은행 퓨처스리그 4-4,김기용,박현수,271수 흑 불계승
2019-10-30,제10회 궁륭산병성배 세계여자바둑대회 본선 16강,루이나이웨이,셰이민,232수 백 1.5집승
2019-10-29,제3회 한국제지 여자기성전 본선 16강,김채영,이도현,272수 백 불계승
2019-10-28,제24회 LG배 조선일보 기왕전 본선 8강,커제,천야오예,316수 백 5.5집승
2019-10-28,제24회 LG배 조선일보 기왕전 본선 8강,타오신란,김지석,293수 백 0.5집승
2019-10-28,제24회 LG배 조선일보 기왕전 본선 8강,신진서,쉬자양,202수 백 불계승
2019-10-28,제3회 한국제지 여자기성전 본선 16강,최 정,조승아,271수 흑 5.5집승
2019-10-28,제24회 LG배 조선일보 기왕전 본선 8강,박정환,펑리야오,152수 백 불계승
2019-10-27,2019 조아바이톤배 루키리그 본선 7-2,박동주,이우람,243수 백 6.5집승
2019-10-27,2019-2020 KB국민은행 바둑리그 4-4,정서준,박상진,293수 백 2.5집승
2019-10-27,2019-2020 KB국민은행 퓨처스리그 4-3,오장욱,최광호,196수 백 불계승
2019-10-27,2019-2020 KB국민은행 퓨처스리그 4-3,민상연,한웅규,276수 흑 2.5집승
2019-10-27,2019-2020 KB국민은행 바둑리그 4-4,강승민,박영훈,192수 백 불계승
2019-10-27,2019-2020 KB국민은행 바둑리그 4-4,이지현(남),김지석,180수 백 불계승
2019-10-27,2019-2020 KB국민은행 퓨처스리그 4-3,강창배,박영롱,168수 백 불계승
2019-10-27,2019-2020 KB국민은행 바둑리그 4-4,박승화,백홍석,183수 흑 불계승
2019-10-27,2019-2020 KB국민은행 바둑리그 4-4,윤준상,박종훈,323수 흑 1.5집승
2019-10-26,2019 조아바이톤배 루키리그 본선 6-2,한우진,박동주,175수 흑 불계승
2019-10-26,2019 조아바이톤배 루키리그 본선 6-3,문지환,권효진(남),266수 흑 4.5집승
2019-10-26,2019-2020 KB국민은행 바둑리그 4-3,안정기,나 현,192수 백 불계승
2019-10-26,2019-2020 KB국민은행 바둑리그 4-3,설현준,박하민,207수 흑 불계승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-2,이호승,김기범,246수 백 불계승
2019-10-26,2019-2020 KB국민은행 바둑리그 4-3,신민준,문유빈,181수 흑 불계승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-2,이상헌,김창훈,163수 흑 불계승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-1,김세동,이춘규,230수 백 불계승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-1,이현호,박준석,240수 백 불계승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-2,최원용,김현찬,229수 흑 불계승
2019-10-26,2019-2020 KB국민은행 바둑리그 4-3,강동윤,홍성지,183수 흑 불계승
2019-10-26,2019-2020 KB국민은행 바둑리그 4-3,허영호,송규상,252수 백 3.5집승
2019-10-26,2019-2020 KB국민은행 퓨처스리그 4-1,안조영,유재호,176수 백 불계승
2019-10-25,2019 중국 여자 갑조리그,리신이,왕쯔선,흑
2019-10-25,2019 중국 여자 갑조리그,저우훙위,자오관루(여),흑
2019-10-25,2019 중국 여자 갑조리그,뤄추웨,황자이,흑
2019-10-25,2019 중국 여자 갑조리그,자오이페이,판양,흑
2019-10-25,2019 중국 여자 갑조리그,장쯔한,우이밍,흑
2019-10-25,2019 중국 여자 갑조리그,가오싱,타오란,흑
2019-10-25,2019 중국 여자 갑조리그,위즈잉,왕솽,흑
2019-10-25,2019 중국 여자 갑조리그,리샤오시94,천이밍,흑
2019-10-25,2019 중국 여자 갑조리그 본선 15회전,차이비한,조혜연,283수 백 불계승
2019-10-25,2019 중국 여자 갑조리그,차오요우인,인취(尹渠),흑
2019-10-25,2019 중국 여자 갑조리그,탕이,루민취안,흑
2019-10-25,2019 중국 여자 갑조리그,왕천싱,딩밍쥔,흑
2019-10-25,2019 중국 여자 갑조리그,루자,팡뤄시,흑
2019-10-25,2019 중국 여자 갑조리그,리허,구완산,흑
2019-10-25,2019-2020 KB국민은행 바둑리그 4-2,김명훈,최 정,238수 백 불계승
2019-10-25,2019-2020 KB국민은행 바둑리그 4-2,신진서,심재익,178수 백 불계승
2019-10-25,2019-2020 KB국민은행 바둑리그 4-2,한태희,한상훈,221수 흑 불계승
2019-10-25,2019-2020 KB국민은행 바둑리그 4-2,이영구,이원도,279수 백 4.5집승
2019-10-25,2019 중국 여자 갑조리그,루이나이웨이,헤이자자,흑
2019-10-25,2019-2020 KB국민은행 바둑리그 4-2,조한승,한승주,174수 백 불계승
2019-10-24,2019 편강배 한·중 바둑국수 초청전 2라운드,구리,조한승,235수 흑 불계승
2019-10-24,2019-2020 KB국민은행 바둑리그 4-1,박건호,이동훈,248수 백 불계승
2019-10-24,2019-2020 KB국민은행 바둑리그 4-1,변상일,박진솔,155수 흑 불계승
2019-10-24,제24기 하림배 여자프로국수전 본선 4강,최 정,이영주,162수 백 불계승
2019-10-24,2019-2020 KB국민은행 바둑리그 4-1,이춘규,송태곤,240수 백 불계승
2019-10-24,2019-2020 KB국민은행 바둑리그 4-1,윤찬희,김세동,155수 흑 불계승
2019-10-24,2019-2020 KB국민은행 바둑리그 4-1,최철한,진시영,148수 백 불계승
2019-10-24,2019 NH농협은행 시니어 바둑리그 본선 4-4,안관욱,조대현,253수 흑 7.5집승
2019-10-24,2019 NH농협은행 시니어 바둑리그 본선 4-4,김종준,박승문,194수 백 불계승
2019-10-24,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사B팀> 예선결승,김동엽,서능욱,흑 집승
2019-10-24,2019 NH농협은행 시니어 바둑리그 본선 4-4,강만우,유병호,152수 백 불계승
2019-10-24,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사B팀> 예선결승,백성호,김종수,흑 집승
2019-10-24,2019 편강배 한·중 바둑국수 초청전 2라운드,서봉수,녜웨이핑,273수 흑 불계승
2019-10-24,2019 편강배 한·중 바둑국수 초청전 2라운드,유창혁,마샤오춘,295수 백 1.5집승
2019-10-24,2019 편강배 한·중 바둑국수 초청전 2라운드,이창호,창하오,205수 흑 불계승
2019-10-23,2019 편강배 한·중 바둑국수 초청전 1라운드,구리,이창호,174수 백 불계승
2019-10-23,2019 편강배 한·중 바둑국수 초청전 1라운드,창하오,서봉수,279수 흑 5.5집승
2019-10-23,2019 NH농협은행 시니어 바둑리그 본선 4-3,조치훈,김동엽,252수 흑 4.5집승
2019-10-23,2019-2020 KB국민은행 퓨처스리그 3-4,김기범,유재호,263수 흑 불계승
2019-10-23,2019-2020 KB국민은행 퓨처스리그 3-4,김창훈,박준석,165수 흑 불계승
2019-10-23,2019-2020 KB국민은행 퓨처스리그 3-4,김세동,최원용,163수 흑 불계승
2019-10-23,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사A팀> 예선결승,한종진,김영환,흑 집승
2019-10-23,2019 편강배 한·중 바둑국수 초청전 1라운드,조한승,녜웨이핑,216수 백 불계승
2019-10-23,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사B팀> 예선결승,김기헌,안관욱,흑 집승
2019-10-23,2019 NH농협은행 시니어 바둑리그 본선 4-3,강 훈(大),김준영,309수 백 2.5집승
2019-10-23,2019 NH농협은행 시니어 바둑리그 본선 4-3,서능욱,장수영,341수 백 8.5집승
2019-10-23,2019 편강배 한·중 바둑국수 초청전 1라운드,유창혁,마샤오춘,253수 흑 3.5집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,허서현,박지연,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,김민정,박지은,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,송혜령,김신영,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,강다정,김노경,흑 집승
2019-10-22,제38회 KBS바둑왕전 본선 8강,신진서,변상일,170수 백 불계승
2019-10-22,제38회 KBS바둑왕전 본선 8강,신민준,박하민,238수 흑 0.5집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,오정아,김상인,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,이영주,정연우,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,김미리,김경은,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <숙녀팀> 예선결승,김혜민,권주리,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사A팀> 예선결승,백대현,이상훈(大),흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사A팀> 예선결승,김명완,김강근,흑 집승
2019-10-22,제13회 지지옥션배 신사 대 숙녀 연승대항전 <신사B팀> 예선 3회전,김기헌,한상열,흑 집승
