날짜,라운드,승자,패자,결과
2013-12-19,제15기 맥심커피배 입신최강전 본선 24강전,목진석,이영구,247수 흑 불계승
2013-12-18,제2회 합천군 초청 미래포석열전 본선 8강전,신민준,최영찬,158수 백 불계승
2013-12-17,제2회 합천군 초청 미래포석열전 본선 8강전,변상일,양우석,176수 백 불계승
2013-12-17,제32회 KBS 바둑왕전 본선 승자 준결승(4회전),박영훈,이세돌,248수 흑 0.5집승
2013-12-17,제32회 KBS 바둑왕전 본선 패자 4회전,이세돌,한상훈,223수 흑 불계승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,용페이(아마),쓰루타 가즈시,흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 여자 개인 결승전,위즈잉,왕천싱,223수 흑 불계승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,린쥔옌,파볼(아마),흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,일리야 식신(아마),왕위안쥔,흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,후지타 아키히코,양후이런,흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 남자 단체 결승전,저우루이양,김지석,249수 흑 불계승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,저우쥔쉰,판후이,흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 본선 남자단체전 5회전,히라타 도모야,고대혁(아마),흑 집승
2013-12-16,2013 스포츠어코드 세계마인드게임 남자 단체 결승전,박정환,판팅위,179수 흑 불계승
2013-12-16,2013 스포츠어코드 세계마인드게임 남자 단체 결승전,조한승,왕시,256수 흑 1.5집승
2013-12-16,제4회 대주배 시니어 최강자전 결승전,조훈현,최규병,232수 백 불계승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,판팅위,판후이,흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,린쥔옌,쓰루타 가즈시,흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,후지타 아키히코,저우쥔쉰,흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 여자 패자 준결승,왕천싱,스베타(자국),흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 여자 패자 결승,왕천싱,박지은,235수 흑 불계승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,저우루이양,일리야 식신(아마),흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,왕윈중,히라타 도모야,흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,박정환,양후이런,흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,김지석,고대혁(아마),흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,왕시,파볼(아마),흑 집승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 여자 패자 준결승,박지은,장정핑,150수 백 불계승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 여자 4·5위전,장정핑,스베타(자국),흑 집승
2013-12-15,제41회 하이원리조트배 명인전 결승5국(최종국),최철한,이세돌,372수 백 불계승
2013-12-15,2013 스포츠어코드 세계마인드게임 본선 남자단체전 4회전,조한승,용페이(아마),흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 여자 패자 2회전,스베타(자국),나탈리아(아마),흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,판팅위,후지타 아키히코,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 여자 승자 결승,위즈잉,왕천싱,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,린쥔옌,용페이(아마),흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,저우루이양,히라타 도모야,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,저우쥔쉰,양후이런,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,왕위안쥔,고대혁(아마),흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,박정환,판후이,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,김지석,일리야 식신(아마),흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,왕시,쓰루타 가즈시,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 여자 패자 2회전,박지은,오정아,흑 집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 여자 패자 2회전,장정핑,헤이자자,흑 집승
2013-12-14,제41회 하이원리조트배 명인전 결승4국,이세돌,최철한,262수 백 1.5집승
2013-12-14,2013 스포츠어코드 세계마인드게임 본선 남자단체전 3회전,조한승,파볼(아마),흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 패자 1회전,스베타(자국),위진(아마),흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,파볼(아마),용페이(아마),흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,판후이,양후이런,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,판팅위,저우쥔쉰,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 패자 1회전,나탈리아(아마),디나 부다코바(아마),흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 승자 2회전,위즈잉,요시다 미카,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 승자 준결승,위즈잉,박지은,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,일리야 식신(아마),고대혁(아마),흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 승자 준결승,왕천싱,헤이자자,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 승자 2회전,왕천싱,후지사와 리나,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,저우루이양,왕위안쥔,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 패자 1회전,오정아,후지사와 리나,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자개인전 승자 2회전,헤이자자,오정아,266수 흑 5.5집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,박정환,후지타 아키히코,193수 흑 불계승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,김지석,히라타 도모야,168수 백 불계승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,왕시,린쥔옌,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자개인전 승자 2회전,박지은,장정핑,160수 백 불계승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 여자 패자 1회전,장정핑,요시다 미카,흑 집승
2013-12-13,2013 스포츠어코드 세계마인드게임 본선 남자단체전 2회전,조한승,쓰루타 가즈시,169수 흑 불계승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,판팅위,양후이런,흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 여자 승자 1회전,위즈잉,디나 부다코바(아마),흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,쓰루타 가즈시,파볼(아마),흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,린쥔옌,조한승,175수 흑 불계승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,후지타 아키히코,판후이,흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,저우루이양,고대혁(아마),흑 집승
2013-12-12,제2회 합천군 초청 미래포석열전 본선 8강전,신진서,김진휘,207수 흑 불계승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 여자개인전 승자 1회전,오정아,위진(아마),118수 백 불계승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 여자 승자 1회전,후지사와 리나,스베타(자국),흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,히라타 도모야,일리야 식신(아마),흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,박정환,저우쥔쉰,306수 백 0.5집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,김지석,왕위안쥔,364수 흑 1.5집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 남자단체전 1회전,왕시,용페이(아마),흑 집승
2013-12-12,2013 스포츠어코드 세계마인드게임 본선 여자 승자 1회전,장정핑,나탈리아(아마),흑 집승
2013-12-11,2013 삼성화재배 월드바둑 마스터스 결승3번기 2국(최종국),탕웨이싱,이세돌,274수 백 불계승
2013-12-11,제19회 GS칼텍스배 프로기전 예선 결승,최철한,박정근,흑 집승
2013-12-11,제4회 대주배 시니어 최강자전 본선 준결승전,최규병,서봉수,245수 흑 불계승
2013-12-11,제4회 대주배 시니어 최강자전 본선 준결승전,조훈현,서능욱,325수 백 0.5집승
2013-12-10,2013 삼성화재배 월드바둑 마스터스 결승3번기 1국,탕웨이싱,이세돌,304수 흑 0.5집승
2013-12-10,제2회 합천군 초청 미래포석열전 본선 8강전,나 현,이동훈,200수 백 불계승
2013-12-09,제32회 KBS 바둑왕전 본선 패자3회전,한상훈,강지성,191수 흑 불계승
2013-12-09,제19회 GS칼텍스배 프로기전 예선 3회차,최철한,손근기,흑 집승
2013-12-09,제32회 KBS 바둑왕전 본선 패자4회전,이희성,원성진,225수 흑 불계승
2013-12-07,제15회 농심신라면배 세계바둑최강전 본선 10국,김지석,장쉬,222수 백 불계승
2013-12-06,제1회 몽백합배 세계바둑오픈전 결승4국(최종국),미위팅,구리,187수 흑 불계승
2013-12-06,제15회 농심신라면배 세계바둑최강전 본선 9국,장쉬,천야오예,241수 흑 불계승
2013-12-05,제15회 농심신라면배 세계바둑최강전 본선 8국,천야오예,최철한,268수 흑 18.5집승
2013-12-05,제4회 대주배 시니어 최강자전 본선 8강전,서봉수,이영신,133수 흑 불계승
2013-12-05,제4회 대주배 시니어 최강자전 본선 8강전,조훈현,현미진,127수 흑 불계승
2013-12-04,제1회 몽백합배 세계바둑오픈전 결승3국,미위팅,구리,202수 백 불계승
2013-12-04,제15회 농심신라면배 세계바둑최강전 본선 7국,천야오예,유키 사토시,203수 흑 불계승
2013-12-03,제15회 농심신라면배 세계바둑최강전 본선 6국,천야오예,강동윤,273수 흑 불계승
2013-12-03,제32회 KBS 바둑왕전 본선 승자 준결승,박정환,원성진,168수 백 불계승
2013-12-03,제32회 KBS 바둑왕전 본선 패자 2회전,강지성,이창호,146수 백 불계승
2013-12-03,제57회 국수전 도전5번기 1국,조한승,이세돌,351수 백 3.5집승
2013-12-02,제1회 몽백합배 세계바둑오픈전 결승2국,미위팅,구리,237수 흑 불계승
2013-12-02,제19회 GS칼텍스배 프로기전 예선 결승,박정환,신진서,흑 집승
2013-12-02,제15회 농심신라면배 세계바둑최강전 본선 5국,강동윤,고노린,204수 백 불계승
2013-12-01,2013 KB국민은행 바둑리그 본선 플레이오프 2차전,이호범,안성준,250수 백 불계승
2013-12-01,2013 KB국민은행 바둑리그 본선 플레이오프 2차전,홍성지,온소진,299수 백 12.5집승
2013-11-30,제1회 몽백합배 세계바둑오픈전 결승1국,구리,미위팅,275수 흑 0.5집승
2013-11-30,2013 KB국민은행 바둑리그 본선 플레이오프 2차전,김정현(大),한웅규,176수 백 불계승
2013-11-30,2013 KB국민은행 바둑리그 본선 플레이오프 2차전,강유택,홍기표,245수 흑 불계승
2013-11-30,2013 KB국민은행 바둑리그 본선 플레이오프 2차전,박정환,이세돌,229수 흑 불계승
2013-11-29,2013 KB국민은행 바둑리그 본선 플레이오프 1차전,이세돌,홍성지,267수 백 1.5집승
2013-11-28,2013 중국 갑조리그 본선 22회전,나 현,리캉,178수 백 불계승
2013-11-28,2013 KB국민은행 바둑리그 본선 플레이오프 1차전,김정현(大),안성준,201수 흑 불계승
2013-11-28,2013 KB국민은행 바둑리그 본선 플레이오프 1차전,한웅규,이호범,193수 흑 불계승
2013-11-28,2013 KB국민은행 바둑리그 본선 플레이오프 1차전,강유택,홍기표,141수 흑 불계승
2013-11-28,2013 중국 갑조리그 본선 22회전,박정환,롄샤오,226수 백 불계승
2013-11-28,제19회 GS칼텍스배 프로기전 예선 결승,박승화,김진휘,흑 집승
2013-11-28,2013 중국 갑조리그 본선 22회전,최철한,스웨,325수 흑 불계승
2013-11-28,2013 중국 갑조리그 본선 22회전,이세돌,판팅위,282수 흑 1.5집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,최영찬,최 정,흑 집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,김진휘,백찬희,흑 집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,신민준,설현준,흑 집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,변상일,한승주,흑 집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,양우석,마리야,흑 집승
2013-11-27,제2회 합천군 초청 미래포석열전 예선 결승,이동훈,김채영,흑 집승
2013-11-27,제19회 GS칼텍스배 프로기전 예선 결승,전영규,김혜민,흑 집승
2013-11-27,제4회 대주배 시니어 최강자전 본선 8강전,최규병,김동면,294수 흑 4.5집승
2013-11-27,제4회 대주배 시니어 최강자전 본선 8강전,서능욱,정대상,174수 백 불계승
2013-11-26,제2회 합천군 초청 미래포석열전 예선 1회차,설현준,황재연,흑 집승
2013-11-26,제2회 합천군 초청 미래포석열전 예선 1회차,변상일,이동휘,흑 집승
2013-11-26,제2회 합천군 초청 미래포석열전 예선 1회차,이동훈,오유진,흑 집승
2013-11-26,제19회 GS칼텍스배 프로기전 예선 3회차,박승화,강동윤,흑 집승
2013-11-26,제41회 하이원리조트배 명인전 결승3국,최철한,이세돌,236수 백 불계승
2013-11-26,제1회 주강배 선발전 와일드카드팀 예선결승,유창혁,서봉수,274수 백 2.5집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,신윤호,이현욱,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,변상일,이창호,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,박준석,고근태,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,이지현(남),이정우,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,이형진,유오성,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,김세동,권오민,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,이춘규,최 정,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,강유택,원성진,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,김승재,유재호,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 3회차,박정환,주형욱,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,최병환,옥득진,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,김대희,박병규,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,홍성지,한웅규,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,허영호,박승현,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 3회차,김혜민,나 현,흑 집승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,홍민표,김형우,흑 집승
2013-11-25,제1회 주강배 국내선발전 시드팀 예선결승,최철한,강동윤,202수 백 불계승
2013-11-25,제19회 GS칼텍스배 프로기전 예선 결승,목진석,박진솔,흑 집승
2013-11-23,2013 중국 갑조리그 본선 21회전,커제,나 현,175수 흑 불계승
2013-11-23,2013 중국 갑조리그 본선 21회전,천야오예,박정환,175수 흑 불계승
2013-11-23,2013 KB국민은행 한국바둑리그 준플레이오프,김정현(大),이춘규,258수 흑 6.5집승
2013-11-23,2013 KB국민은행 한국바둑리그 준플레이오프,이호범,진시영,211수 흑 불계승
2013-11-23,2013 중국 갑조리그 본선 21회전,최철한,퉁위린,290수 백 불계승
2013-11-23,2013 KB국민은행 한국바둑리그 준플레이오프,이세돌,김지석,234수 백 불계승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-4,백찬희,홍기표,115수 흑 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,김진휘,김미리,흑 집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-3,한승주,김형우,161수 흑 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,신윤호,유창혁,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,신진서,서중휘,흑 집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-4,신민준,박승화,197수 흑 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,변상일,차민수,흑 집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-4,박민규,오유진,142수 백 불계승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-3,황재연,류민형,253수 흑 5.5집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-3,김채영,박지연,226수 백 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,박준석,박지훈(大),흑 집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-3,한태희,최홍윤,204수 백 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,최 정,이지현(여),흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,이형진,조경호,흑 집승
2013-11-22,2013 KB국민은행 락스타리그 본선 14-4,김미리,유오성,308수 백 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,김세동,류동완,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,한웅규,진시영,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,이춘규,황진형,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,강유택,김누리,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,김승재,민상연,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,전영규,김신영,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,김형우,윤지희,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,최병환,이원영,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,박정근,이호범,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,유재호,이원도,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,김대희,최기훈,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,고근태,송태곤,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,박진솔,한상훈,흑 집승
2013-11-22,제1회 주강배 선발전 시드팀 예선 1회차,강동윤,김지석,219수 흑 불계승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,홍성지,장건현,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,허영호,김동희(大),흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,홍민표,박민규,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,옥득진,정두호,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,박병규,박지은,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,원성진,서능욱,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,권오민,김선호,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,이정우,박시열,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,이현욱,김대용,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 2회차,목진석,김성진,흑 집승
2013-11-22,제19회 GS칼텍스배 프로기전 예선 3회차,목진석,이재웅,흑 집승
