날짜,라운드,승자,패자,결과
2017-12-31,2017 크라운해태배 본선 16강,박현수,김진휘,249수 백 8.5집승
2017-12-31,2017 크라운해태배 본선 16강,강승민,신민준,188수 백 불계승
2017-12-31,제3회 몽백합배 세계바둑오픈전 결승5번기 2국,박정환,박영훈,159수 흑 불계승
2017-12-30,2017 크라운해태배 본선 16강,송지훈,김다영,140수 백 불계승
2017-12-30,2017 크라운해태배 본선 16강,변상일,한승주,244수 백 불계승
2017-12-30,제3회 몽백합배 세계바둑오픈전 결승5번기 1국,박정환,박영훈,284수 백 불계승
2017-12-29,제6기 하찬석국수배 영재바둑대회 본선 20강,김선기,김경은,흑 집승
2017-12-29,제6기 하찬석국수배 영재바둑대회 본선 20강,윤민중,김지명,흑 집승
2017-12-29,제6기 하찬석국수배 영재바둑대회 본선 20강,박상진,박종훈,흑 집승
2017-12-29,제6기 하찬석국수배 영재바둑대회 본선 20강,김영도,오병우,흑 집승
2017-12-29,2017 크라운해태배 본선 16강,설현준,한태희,261수 백 0.5집승
2017-12-29,2017 크라운해태배 본선 16강,이동훈,오정아,187수 흑 불계승
2017-12-26,제1회 신아오배 세계바둑오픈전 결승 5국,커제,펑리야오,265수 흑 0.5집승
2017-12-25,제1회 신아오배 세계바둑오픈전 결승 4국,펑리야오,커제,266수 백 0.5집승
2017-12-24,2017 크라운해태배 본선 16강,신진서,박종훈,153수 흑 불계승
2017-12-24,2017 크라운해태배 본선 16강,박정환,박건호,203수 흑 불계승
2017-12-23,제1회 신아오배 세계바둑오픈전 결승 3국,펑리야오,커제,299수 흑 0.5집승
2017-12-23,2017 크라운해태배 본선 32강,강승민,안정기,180수 백 불계승
2017-12-23,2017 크라운해태배 본선 32강,박정환,권주리,191수 흑 불계승
2017-12-22,2017 크라운해태배 본선 32강,박종훈,최영찬,248수 백 불계승
2017-12-22,2017 크라운해태배 본선 32강,변상일,김선기,198수 백 불계승
2017-12-21,제1회 신아오배 세계바둑오픈전 결승 2국,커제,펑리야오,277수 흑 불계승
2017-12-21,제22기 하림배 프로여자국수전 본선 8강,김채영,오유진,180수 백 불계승
2017-12-20,제1회 신아오배 세계바둑오픈전 결승 1국,커제,펑리야오,198수 백 불계승
2017-12-20,제22기 하림배 프로여자국수전 본선 8강,최 정,박지은,188수 백 불계승
2017-12-19,제23기 GS칼텍스배 프로기전 예선 4회차(결승),최 정,강우혁,흑 집승
2017-12-19,제36회 KBS바둑왕전 본선 16강,박정환,이영구,195수 흑 불계승
2017-12-19,제36회 KBS바둑왕전 본선 16강,조한승,강동윤,221수 흑 불계승
2017-12-18,2017 중국 여자 갑조리그,인취(尹渠),저우훙위,흑
2017-12-18,2017 중국 여자 갑조리그,루민취안,쑹룽후이,흑
2017-12-18,2017 중국 여자 갑조리그,왕위보,천이밍,흑
2017-12-18,2017 중국 여자 갑조리그,타오란,양쯔,흑
2017-12-18,2017 중국 여자 갑조리그,판양,정옌,흑
2017-12-18,2017 중국 여자 갑조리그,리샤오시94,장쯔한,흑
2017-12-18,2017 중국 여자 갑조리그,차오요우인,위안탕위,흑
2017-12-18,2017 중국 여자 갑조리그,루자,탕이,흑
2017-12-18,2017 중국 여자 갑조리그,리허,류후이링,흑
2017-12-18,제5회 메지온배 오픈신인왕전 준결승,신민준,송지훈,165수 흑 불계승
2017-12-18,2017 중국 여자 갑조리그,루이나이웨이,위즈잉,흑
2017-12-17,2017 중국 여자 갑조리그,류후이링,천이밍,흑
2017-12-17,2017 중국 여자 갑조리그,저우훙위,타오란,흑
2017-12-17,2017 중국 여자 갑조리그,루민취안,위즈잉,흑
2017-12-17,2017 중국 여자 갑조리그,장쯔한,루자,흑
2017-12-17,2017 중국 여자 갑조리그,가오싱,인취(尹渠),흑
2017-12-17,2017 중국 여자 갑조리그,판양,탕이,흑
2017-12-17,2017 중국 여자 갑조리그,양쯔,차이비한,흑
2017-12-17,2017 중국 여자 갑조리그,쑹룽후이,차오요우인,흑
2017-12-17,2017 중국 여자 갑조리그,리허,위안탕위,흑
2017-12-17,2017 크라운해태배 본선 32강,박현수,정서준,220수 백 불계승
2017-12-17,2017 크라운해태배 본선 32강,김다영,이창석,226수 백 불계승
2017-12-17,2017 중국 여자 갑조리그,루이나이웨이,판웨이징,흑
2017-12-16,2017 크라운해태배 본선 32강,송지훈,이지현(남),243수 흑 불계승
2017-12-16,2017 크라운해태배 본선 32강,한승주,최재영,179수 흑 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 4강,위즈잉,후지사와 리나,154수 백 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 4강,커제,천스위안,167수 흑 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 결승,커제,박정환,188수 백 불계승
2017-12-15,2017 크라운해태배 본선 32강,김진휘,김민호,209수 흑 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 결승,오유진,위즈잉,163수 흑 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 4강,오유진,헤이자자,흑 집승
2017-12-15,2017 크라운해태배 본선 32강,이동훈,박재근,202수 백 불계승
2017-12-15,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 4강,박정환,시바노 도라마루,167수 흑 불계승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선B조 2R,시바노 도라마루,장밍주,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선A조 2R,위즈잉,천완위(아마),흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선A조 3R,위즈잉,헤이자자,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선B조 3R,커제,시바노 도라마루,280수 백 불계승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선B조 1R,커제,장밍주,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선A조 1R,천스위안,일리야 쉭신,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선B조 2R,오유진,나탈리아(아마),흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선B조 3R,오유진,후지사와 리나,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선A조 1R,헤이자자,천완위(아마),흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>개인전 예선B조 1R,후지사와 리나,오유진,흑 집승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선A조 2R,박정환,일리야 쉭신,126수 백 불계승
2017-12-14,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>개인전 예선A조 3R,박정환,천스위안,200수 백 불계승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,양쯔쉔,만자 마르쯔(아마),흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,시바노 도라마루,장밍주,흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,무쓰우라 유타,후쯔양,흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,루민취안,뉴에이코,261수 백 1.5집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,커제,일리야 쉭신,197수 흑 불계승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,탕웨이싱,마테우스 수르마,흑 집승
2017-12-13,제36회 KBS바둑왕전 본선 16강,김명훈,안성준,157수 흑 불계승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,오유진,천완위(아마),흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,신진서,천스위안,흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,헤이자자,나탈리아(아마),흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,후지사와 리나,위즈잉,174수 백 불계승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 4R,최 정,위진(아마),흑 집승
2017-12-13,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 4R,박정환,왕위안쥔,161수 흑 불계승
2017-12-13,제36회 KBS바둑왕전 본선 16강,이세돌,최철한,239수 흑 불계승
2017-12-13,제36회 KBS바둑왕전 본선 16강,목진석,설현준,267수 백 0.5집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,양쯔쉔,천완위(아마),흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,일리야 쉭신,장밍주,흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,뉴에이코,만자 마르쯔(아마),흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,후쯔양,마테우스 수르마,흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,위즈잉,최 정,156수 백 불계승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,커제,왕위안쥔,168수 백 불계승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,천스위안,탕웨이싱,흑 집승
2017-12-12,제23기 GS칼텍스배 프로기전 예선 4회차(결승),최재영,정서준,흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,오유진,루민취안,192수 백 불계승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,신진서,무쓰우라 유타,흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,헤이자자,위진(아마),흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 3R,후지사와 리나,나탈리아(아마),흑 집승
2017-12-12,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 3R,박정환,시바노 도라마루,224수 백 불계승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,뉴에이코,양쯔쉔,흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,루민취안,천완위(아마),흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,위즈잉,위진(아마),110수 백 불계승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,커제,장밍주,139수 흑 불계승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,탕웨이싱,후쯔양,흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,천스위안,무쓰우라 유타,흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,오유진,만자 마르쯔(아마),흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,신진서,마테우스 수르마,흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,후지사와 리나,헤이자자,216수 백 불계승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 2R,최 정,나탈리아(아마),흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,왕위안쥔,시바노 도라마루,흑 집승
2017-12-11,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 2R,박정환,일리야 쉭신,111수 흑 불계승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,만자 마르쯔(아마),천완위(아마),흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,시바노 도라마루,일리야 쉭신,흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,무쓰우라 유타,마테우스 수르마,흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,루민취안,양쯔쉔,흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,나탈리아(아마),위진(아마),254수 흑 불계승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,위즈잉,헤이자자,185수 흑 불계승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,커제,박정환,204수 백 불계승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,천스위안,후쯔양,흑 집승
2017-12-10,2017 크라운해태배 본선 32강,박건호,김채영,243수 흑 불계승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,오유진,뉴에이코,흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,신진서,탕웨이싱,257수 백 7.5집승
2017-12-10,2017 크라운해태배 본선 32강,신민준,김명훈,295수 백 2.5집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <여자>단체전 1R,최 정,후지사와 리나,흑 집승
2017-12-10,2017 IMSA 국제 엘리트 마인드 게임스 바둑 부문 <남자>단체전 1R,왕위안쥔,장밍주,흑 집승
2017-12-09,2017 크라운해태배 본선 32강,설현준,최현재,198수 백 불계승
2017-12-09,2017 크라운해태배 본선 32강,오정아,조승아,201수 흑 불계승
2017-12-08,제22기 하림배 프로여자국수전 본선 8강,강지수,김경은,222수 흑 14.5집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),심재익,김진휘,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),박현수,김채영,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),이창석,최규병,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),김명훈,박하민,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),백찬희,박영훈,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),강태훈,안조영,흑 집승
2017-12-08,2017 크라운해태배 본선 32강,신진서,나 현,220수 백 불계승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),신진서,조한승,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),한태희,박재근,흑 집승
2017-12-08,2017 크라운해태배 본선 32강,한태희,최 정,219수 흑 불계승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),김승재,고근태,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),윤찬희,김기범,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),박정환,송지훈,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),온소진,한웅규,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),박진솔,박상진,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),강동윤,백홍석,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),윤준상,송규상,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),홍성지,나 현,흑 집승
2017-12-08,제23기 GS칼텍스배 프로기전 예선 4회차(결승),이세돌,류민형,흑 집승
2017-12-07,2017 삼성화재배 월드바둑마스터스 결승 3국,구쯔하오,탕웨이싱,216수 백 불계승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,심재익,최철한,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,정서준,최원용,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,김기범,이동훈,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박현수,강지수,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,송규상,백대현,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,강우혁,김형환,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박상진,한상훈,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,최재영,이지현(남),흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,이창석,김기원,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박재근,김영삼,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,송지훈,안형준,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박하민,류재형,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,김명훈,김진훈,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,백찬희,서능욱,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,김진휘,이현호,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,강태훈,변상일,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,신진서,송태곤,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,김채영,조경호,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,한태희,김승준,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,최 정,최영찬,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,나 현,김현섭,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,류민형,김찬우,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,한웅규,안성준,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,김승재,김성진,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,윤찬희,박영롱,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박정환,이호승,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,온소진,전영규,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,고근태,박정근,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,박진솔,한승주,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,강동윤,배준희,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,윤준상,박승현,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,홍성지,이원영,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,백홍석,유재호,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,이세돌,강유택,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,조한승,김기용,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,안조영,김명완,흑 집승
2017-12-07,제23기 GS칼텍스배 프로기전 예선 3회차,최규병,김종수,흑 집승
2017-12-06,2017 삼성화재배 월드바둑마스터스 결승 2국,구쯔하오,탕웨이싱,321수 흑 불계승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,강지수,김영도,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,심재익,김광식,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,정서준,오정아,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김기범,서봉수,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박현수,현미진,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,송규상,설현준,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,강우혁,고재희,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박상진,서중휘,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최재영,안정기,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이창석,최기훈,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박재근,이범진,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박하민,이정우,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김명훈,강병권,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최영찬,최현재,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,백찬희,김성래,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이호승,장혜령,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김진휘,김지명,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,한승주,조인선,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,강태훈,김은선,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,신진서,양상국,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,변상일,백성호,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김성진,김동희(大),흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박영롱,이상헌,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이동훈,이호범,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김채영,최동은,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,한태희,이유진,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최 정,조혜연,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,나 현,박정수,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이지현(남),박태희,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이원영,이용수,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,류민형,장수영,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김기원,박진영,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,안성준,이민진,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,안형준,웨량,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김현섭,박승문,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이현호,윤종섭,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김진훈,이원도,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,강유택,홍기표,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김승재,박경근,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,한상훈,김형우,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,윤찬희,이태현,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,조경호,황진형,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박정환,박상돈,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,배준희,류동완,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,전영규,최명훈,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,온소진,한해원,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박정근,유오성,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,유재호,조승아,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김기용,강지성,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최원용,김민호,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김형환,박승화,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,고근태,이희성,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박진솔,박지연,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,강동윤,진시영,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,윤준상,박창명,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,홍성지,김현찬,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,백홍석,김대희,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,송태곤,이영주,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박영훈,김선미,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 3회차,박영훈,안관욱,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김찬우,김신영,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최철한,이창호,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,이세돌,선승민,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,조한승,박종훈,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,류재형,권효진(남),흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김영삼,박대영,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,백대현,박지은,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김명완,김나현,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,안관욱,오병우,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,김종수,정연우,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,안조영,문민종,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,박승현,김동면,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,최규병,오유진,흑 집승
2017-12-06,제23기 GS칼텍스배 프로기전 예선 2회차,서능욱,이다혜,흑 집승
2017-12-05,2017 삼성화재배 월드바둑마스터스 결승 1국,탕웨이싱,구쯔하오,239수 흑 불계승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,웨량,강 훈(大),흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,심재익,윤민중,흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,정서준,김민정,흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,김기범,정수현,흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,정연우,김선기,흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,권효진(남),이정원,흑 집승
2017-12-05,제23기 GS칼텍스배 프로기전 예선 1회차,박정수,하호정,흑 집승
2017-12-05,제1회 한국제지 여자기성전 결승 3국,김다영,오유진,261수 흑 불계승
