날짜,라운드,승자,패자,결과
2015-12-17,2015년 승단대회(1차),이창석,박종훈,흑 집승
2015-12-17,2015년 승단대회(1차),홍무진,김민희,흑 집승
2015-12-17,2015년 승단대회(1차),박진영,박하민,흑 집승
2015-12-17,2015년 승단대회(1차),오장욱,이현욱,흑 집승
2015-12-17,2015년 승단대회(1차),송상훈,오유진,흑 집승
2015-12-17,2015년 승단대회(1차),김민호,강창배,흑 집승
2015-12-17,2015년 승단대회(1차),이현준,김나현,흑 집승
2015-12-17,2015년 승단대회(1차),이동휘,김기헌,흑 집승
2015-12-17,2015년 승단대회(1차),박태희,김덕규,흑 집승
2015-12-17,2015년 승단대회(1차),최영찬,이봉근,흑 집승
2015-12-17,2015년 승단대회(1차),설현준,김수진,흑 집승
2015-12-17,2015년 승단대회(1차),백찬희,김준석,흑 집승
2015-12-17,2015년 승단대회(1차),유오성,강승희,흑 집승
2015-12-17,2015년 승단대회(1차),한승주,송혜령,흑 집승
2015-12-17,2015년 승단대회(1차),신진서,김다영,흑 집승
2015-12-17,2015년 승단대회(1차),신민준,안성준,흑 집승
2015-12-17,2015년 승단대회(1차),변상일,이형진,흑 집승
2015-12-17,2015년 승단대회(1차),박경근,김신영,흑 집승
2015-12-17,2015년 승단대회(1차),정두호,황재연,흑 집승
2015-12-17,2015년 승단대회(1차),이상헌,권효진(여),흑 집승
2015-12-17,2015년 승단대회(1차),박민규,김혜민,흑 집승
2015-12-17,2015년 승단대회(1차),류수항,김민규,흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,이동훈,Denis Alex (아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,이동훈,위정치,166수 백 불계승
2015-12-17,2015년 승단대회(1차),김채영,이슬아,흑 집승
2015-12-17,2015년 승단대회(1차),강승민,김성래,흑 집승
2015-12-17,2015년 승단대회(1차),박준석,김지명,흑 집승
2015-12-17,2015년 승단대회(1차),이영주,이기섭,흑 집승
2015-12-17,2015년 승단대회(1차),김누리,황진형,흑 집승
2015-12-17,2015년 승단대회(1차),김동호,최현재,흑 집승
2015-12-17,2015년 승단대회(1차),최 정,이정원,흑 집승
2015-12-17,2015년 승단대회(1차),장건현,오정아,흑 집승
2015-12-17,2015년 승단대회(1차),김정현(大),강우혁,흑 집승
2015-12-17,2015년 승단대회(1차),이호범,이영신,흑 집승
2015-12-17,2015년 승단대회(1차),이태현,안관욱,흑 집승
2015-12-17,2015년 승단대회(1차),윤찬희,김남훈,흑 집승
2015-12-17,2015년 승단대회(1차),조경호,고재희,흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,박정환,Tanguy Le CALVE(아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,박정환,요다 노리모토,257수 백 6.5집승
2015-12-17,2015년 승단대회(1차),박승화,박재근,흑 집승
2015-12-17,2015년 승단대회(1차),최병환,김선호,흑 집승
2015-12-17,2015년 승단대회(1차),서중휘,김강민,흑 집승
2015-12-17,2015년 승단대회(1차),홍기표,신윤호,흑 집승
2015-12-17,2015년 승단대회(1차),온소진,박지연,흑 집승
2015-12-17,2015년 승단대회(1차),박정근,박시열,흑 집승
2015-12-17,2015년 승단대회(1차),유재호,김종수,흑 집승
2015-12-17,2015년 승단대회(1차),김기용,안국현,흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,김지석,레미 캄파니아(아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,김지석,쑤야오궈,175수 흑 불계승
2015-12-17,2015년 승단대회(1차),서건우,이유진,흑 집승
2015-12-17,2015년 승단대회(1차),김대용,장명한,흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,박영훈,LU Yong(아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,박영훈,조치훈,185수 흑 불계승
2015-12-17,2015년 승단대회(1차),옥득진,이원도,흑 집승
2015-12-17,2015년 승단대회(1차),이민진,배준희,흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,최철한,Li Xinqiang(아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,최철한,왕리청,220수 백 불계승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 1회전,이세돌,CHEN Jiacheng(아마),흑 집승
2015-12-17,제2회 금용성배 세계 바둑 단체 선수권대회 2회전,이세돌,고바야시 고이치,244수 백 8.5집승
2015-12-17,2015년 승단대회(1차),차수권,현미진,흑 집승
2015-12-16,2015 렛츠런파크배 오픈토너먼트 결승3번기 1국,김명훈,신진서,222수 백 불계승
2015-12-15,제21회 GS칼텍스배 프로기전 예선 3회차,박정환,신윤호,흑 집승
2015-12-15,제21회 GS칼텍스배 프로기전 예선 결승,박영훈,박준석,흑 집승
2015-12-14,제34회 KBS바둑왕전 준결승전,박정환,신진서,92수 백 불계승
2015-12-14,제34회 KBS바둑왕전 준결승전,이세돌,허영호,272수 백 1.5집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,이현준,김수용,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,백찬희,홍민표,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,신진서,박영롱,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,박경근,유창혁,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,강승민,이창석,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,김정현(大),이태현,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,안성준,홍무진,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,이호범,이슬아,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,한상훈,류수항,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,윤찬희,송지훈,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,홍기표,고근태,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,김기용,강지성,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,김지석,윤민중,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,이영구,나 현,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,이용수,김남훈,흑 집승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,원성진,조한승,흑 집승
2015-12-11,제43회 하이원리조트배 명인전 준결승 3번기 최종국,이세돌,박영훈,245수 흑 불계승
2015-12-11,제21회 GS칼텍스배 프로기전 예선 결승,박승현,강 훈 (小),흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,윤민중,최문용,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이창석,류재형,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,홍무진,류동완,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,송지훈,한태희,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이현준,유재성,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김남훈,조훈현,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,백찬희,김환수,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김신영,이기섭,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,신진서,민상연,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,박경근,김민호,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,류수항,윤 혁,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,박영롱,강동윤,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,강승민,설현준,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,박준석,김효곤,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,강 훈 (小),강 훈(大),흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,나 현,옥득진,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김정현(大),허영호,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,안성준,최규병,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이호범,변상일,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이태현,박진솔,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이슬아,양 건,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,한상훈,이원영,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,윤찬희,김윤영,흑 집승
2015-12-10,제43회 하이원리조트배 명인전 준결승 3번기 최종국,박정환,홍성지,210수 백 불계승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김수용,김영환,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,홍기표,이지현(남),흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김기용,이창호,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,김지석,정두호,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,고근태,신민준,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이영구,오유진,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,박영훈,최기훈,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,홍민표,김현섭,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,이용수,박지은,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,원성진,조대현,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,강지성,김주호,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,조한승,이재웅,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,박승현,박지훈(小),흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 2회차,박승현,이세돌,흑 집승
2015-12-10,제21회 GS칼텍스배 프로기전 예선 3회차,유창혁,김누리,흑 집승
2015-12-09,제20회 삼성화재배 월드바둑마스터스 결승 3번기 제2국(최종국),커제,스웨,200수 백 불계승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,윤민중,백성호,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이창석,김준영,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,홍무진,조경호,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,송지훈,박승문,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김민호,서무상,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이현준,박승화,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김남훈,오정아,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,설현준,유재호,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,백찬희,진동규,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,신윤호,이상훈(大),흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김신영,고재희,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,오유진,박지훈(大),흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,신진서,박시열,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,신민준,온소진,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,변상일,이정우,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박경근,이상헌,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,정두호,박병규,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,민상연,박진영,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,류수항,김민규,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박영롱,김준석,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,강승민,박종훈,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박준석,유병호,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,한태희,염정훈,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,강 훈 (小),유건재,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김누리,박상진,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,나 현,이상훈(小),흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이지현(남),안정기,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이원영,심종식,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김정현(大),박승철,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,안성준,김지명,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이호범,권갑용,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김현섭,이형진,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,류동완,김찬우,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김윤영,천풍조,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이태현,정수현,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이슬아,정대상,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,한상훈,김대희,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,윤찬희,박재근,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박정환,이용찬,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,최기훈,김세실,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김수용,박태희,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,홍기표,송태곤,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김기용,김진휘,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김지석,최재영,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김환수,이형로,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박지훈(小),황원준,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,고근태,김종준,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,박진솔,문명근,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,강동윤,이춘규,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,허영호,김동희(大),흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이재웅,오장욱,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이영구,김진훈,흑 집승
2015-12-09,제43회 하이원리조트배 명인전 준결승 3번기 제2국,박영훈,이세돌,142수 백 불계승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,유재성,오규철,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김효곤,안달훈,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,홍민표,손근기,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김주호,강병권,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,옥득진,안국현,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,윤 혁,이민진,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이용수,홍성지,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,원성진,이현호,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,강지성,정동식,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,최문용,마리야,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,조한승,유오성,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,류재형,강우혁,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,양 건,공병주,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,김영환,김혜민,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,이기섭,강다정,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,조대현,조연우,흑 집승
2015-12-09,제21회 GS칼텍스배 프로기전 예선 2회차,최규병,한종진,흑 집승
