날짜,라운드,승자,패자,결과
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,한주영,심효준(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,조상연(小),김주아,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,박종찬(아마),송상훈,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김다빈,박경환(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김다빈,신재원,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,김다빈,정찬호(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,엄동건,김근태(아마),기권승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,엄동건,박민규,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,엄동건,김누리,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,엄동건,진시영,흑 2.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,주현우,이우람,흑 0.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,최승철,양동일(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,최승철,최윤상(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,신동현,박진솔,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이서영,안도현(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이주영(아마),스미레,흑 2.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,임경찬,윤진서(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,임경찬,허재원,흑 7.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,임경찬,유오성,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,최정관,김준원(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,임상규,이신우(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,임상규,이원도,흑 5.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,허영락,기민찬,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,허재원,최서비,백 2.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,허재원,신동현,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,김범서,홍세영,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김범서,김강민,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김범서,김동한(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,김범서,백찬희,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,최민서,이서영,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,최민서,조종신,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,최민서,이재성,백 1.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,박지현,김대혁(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,백현우,조상연(小),백 0.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,백현우,문민종,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,백현우,윤지수(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,백현우,양우석,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이재성,최환영(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,이재성,안국현,흑 4.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,정우진,정우석(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,정우진,김현석(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,신재원,김사랑(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,강지훈,전종찬(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,강지훈,강우혁,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,김상천,강유승(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김상천,심성민(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,김상천,윤준상,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김상천,홍성지,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,한상조,변정민(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,한상조,윤서원,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,한상조,임상규,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김경은,윤예성,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김경은,이승준,흑 5.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,윤예성,김동욱(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,문민종,윤성식,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,문민종,김기범,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,정서준,권효진(남),백 0.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김기범,이태섭,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김창훈,박인서(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김창훈,강승민,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,강우혁,이 연,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,송지훈,김사우(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,송지훈,한주영,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,송지훈,김승구,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,송지훈,최민서,168수 백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,박하민,서능욱,기권승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,박종훈,윤라은,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,박종훈,최정관,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,박종훈,한상조,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,박종훈,김경은,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,이현준,허영락,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이현준,안조영,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,최현재,오태민(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김동한(아마),양종찬,흑 0.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,백찬희,박주민,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,백찬희,박하민,흑 1.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,유오성,김주형,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,박민규,오승민,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,박민규,류민형,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,양우석,곽호성(아마),흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,양우석,한태희,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,양우석,최원용,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,강승민,박진영,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,한태희,문종호,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,한태희,이원영,흑 0.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,김누리,서윤태(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,김누리,이주영(아마),흑 4.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,김누리,김창훈,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,나 현,김다빈,흑 집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,나 현,서준우,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,나 현,강지훈,백 9.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,나 현,정서준,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이지현(남),박윤서(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,이지현(남),박종찬(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 본선 16강,이지현(남),임경찬,150수 백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,이지현(남),정우진,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,안국현,정준우,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,이원영,황환희(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,류민형,이나경,백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,안성준,임진욱,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,정찬호(아마),주현우,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,정찬호(아마),김기언,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,진시영,이준수(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,최원용,곽동규(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선결승,윤준상,최승철,흑 6.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,윤준상,강경현(아마),백 3.5집승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 3회차,윤준상,안성준,흑 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,홍성지,송민혁(아마),백 불계승
2024-11-14,2024 SUPER CUP BADUK OPEN 예선 2회차,조한승,김선기,기권승
2024-11-14,2024 SUPER CUP LEGEND MATCH 본선 4강,조훈현,차오다위안,116수 백 불계승
2024-11-14,2024 SUPER CUP LEGEND MATCH 본선 4강,이창호,요다 노리모토,199수 흑 불계승
2024-11-14,2024 SUPER CUP LEGEND MATCH 결승,이창호,조훈현,124수 백 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,진위청,설현준,244수 백 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,시바노 도라마루,탄샤오,221수 흑 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,딩하오,강동윤,215수 흑 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,천셴(賢),김명훈,184수 백 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,커제,변상일,236수 백 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,당이페이,박정환,164수 백 불계승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,롄샤오,이치리키 료,310수 백 3.5집승
2024-11-13,제12회 한국 프로기사협회 리그 3조,강재우,김민석,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 6조,백여정,윤라은,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 4조,신유민,이성재,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,엄동건,권효진(남),흑 집승
2024-11-13,제12회 한국 프로기사협회 리그 6조,윤라은,정대상,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 6조,김민지,이서영,백 6.5집승
2024-11-13,제12회 한국 프로기사협회 리그 4조,김기언,정준우,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 3조,조종신,신동현,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 6조,김희수(여),박지영,백 5.5집승
2024-11-13,제12회 한국 프로기사협회 리그 4조,임경찬,정준우,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 3조,임상규,이민석,백 2.5집승
2024-11-13,제12회 한국 프로기사협회 리그 1조,허영락,박현수,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 4조,김민서,김기언,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 4조,김민서,임경찬,흑 4.5집승
2024-11-13,제12회 한국 프로기사협회 리그 5조,박소율,최서비,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 5조,박소율,김수진,흑 2.5집승
2024-11-13,제12회 한국 프로기사협회 리그 4조,김상윤,서지산,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,양유준,김상천,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,양유준,김형우,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 1조,백현우,한상조,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,윤성식,박지현,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,이재성,엄동건,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 1조,한우진,김창훈,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 3조,김민석,주치홍,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 1조,송지훈,박승화,백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 1조,박하민,안국현,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 2조,박진영,목진석,백 13.5집승
2024-11-13,2024 삼성화재배 월드바둑마스터스 본선 32강,신민준,한이저우,196수 백 불계승
2024-11-13,제12회 한국 프로기사협회 리그 1조,이지현(남),송규상,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 4조,황진형,서문형원,흑 불계승
2024-11-13,제12회 한국 프로기사협회 리그 5조,김수진,김종수,백 11.5집승
2024-11-13,제12회 한국 프로기사협회 리그 5조,양 건,김강민,흑 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,셰커,유창혁,144수 백 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,쉬자양,쉬하오훙,148수 백 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,판인,퐁사칸 솔나라(아마),234수 백 9.5집승
2024-11-12,제8회 해성 여자기성전 본선 8강,스미레,오유진,201수 흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,홍세영,이나경,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 3조,강재우,주치홍,백 4.5집승
2024-11-12,제12회 한국 프로기사협회 리그 6조,이정은,김민지,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,원강하,박지영,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,윤라은,노우진,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,김민지,이영신,백 13.5집승
2024-11-12,제12회 한국 프로기사협회 리그 6조,이나경,이서영,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,김희수(여),이우람,흑 8.5집승
2024-11-12,제12회 한국 프로기사협회 리그 4조,임경찬,최정관,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 4조,최정관,이성재,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 3조,임상규,김민석,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 1조,허영락,이원영,흑 0.5집승
2024-11-12,제12회 한국 프로기사협회 리그 3조,김범서,신동현,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,박지현,양유준,백 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,김은지,셰얼하오,256수 백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,금지우,신재원,흑 1.5집승
2024-11-12,제12회 한국 프로기사협회 리그 1조,백현우,안국현,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,이우람,백여정,흑 2.5집승
2024-11-12,제12회 한국 프로기사협회 리그 5조,선승민,박소율,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 4조,김기범,곽원근,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,권효진(남),김승구,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,권효진(남),양유준,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,강우혁,엄동건,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 2조,강우혁,유오성,백 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,안정기,천정쉰,338수 흑 0.5집승
2024-11-12,제12회 한국 프로기사협회 리그 1조,박하민,김창훈,흑 불계승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,신진서,왕싱하오,221수 흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 3조,황재연,허재원,백 5.5집승
2024-11-12,제12회 한국 프로기사협회 리그 3조,황재연,조승아,백 1.5집승
2024-11-12,제12회 한국 프로기사협회 리그 5조,오정아,박소율,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 3조,김누리,강재우,기권승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,최 정,구쯔하오,258수 흑 0.5집승
2024-11-12,2024 삼성화재배 월드바둑마스터스 본선 32강,리쉬안하오,최명훈,280수 백 14.5집승
2024-11-12,제12회 한국 프로기사협회 리그 1조,이원영,이지현(남),백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 5조,양 건,오승민,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 5조,김종수,선승민,흑 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,정대상,이정은,백 불계승
2024-11-12,제12회 한국 프로기사협회 리그 6조,조대현,박지영,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 4조,신유민,최정관,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 3조,이상빈,임상규,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 5조,최승철,이슬주,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 4조,서문형원,서지산,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 6조,이나경,이우람,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 6조,고윤서,이나경,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 4조,김민서,서지산,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 4조,김민서,이성재,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 6조,유주현,노우진,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 6조,유주현,차주혜,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 2조,양유준,김승구,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 2조,윤성식,유오성,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 4조,이승준,신유민,백 2.5집승
2024-11-11,제12회 한국 프로기사협회 리그 2조,권효진(남),이 연,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 3조,김선기,이상빈,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 2조,유오성,안조영,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 5조,오정아,고미소,흑 불계승
2024-11-11,제12회 한국 프로기사협회 리그 6조,이영신,노우진,백 불계승
2024-11-11,제12회 한국 프로기사협회 리그 2조,목진석,엄동건,백 불계승
2024-11-09,제8회 해성 여자기성전 본선 8강,최 정,정유진,143수 흑 불계승
2024-11-08,제11회 중국 여자 갑조리그 17R,웨자옌,판양,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,옌시무,리허,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,쉬하이저,리쓰쉬안,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,리샤오시05,뤄추웨,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,탕자원,딩커원,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,우이밍,천이밍,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,황쯔핑,가오싱,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,저우훙위,왕천싱,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,자오이페이,쩡추뎬,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,루민취안,천만치,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,장쯔한,탕이,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,위즈잉,팡뤄시,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,리샤오시94,왕위보,흑 집승
2024-11-08,제11회 중국 여자 갑조리그 17R,차이비한,류얀창,흑 집승
2024-11-08,제12회 한국 프로기사협회 리그 5조,윤다우,이슬주,백 4.5집승
2024-11-08,제12회 한국 프로기사협회 리그 5조,이슬주,김수장,백 불계승
2024-11-08,제12회 한국 프로기사협회 리그 5조,오승민,윤다우,백 불계승
2024-11-08,제12회 한국 프로기사협회 리그 4조,곽원근,스미레,흑 집승
2024-11-08,제12회 한국 프로기사협회 리그 5조,선승민,오정아,백 불계승
2024-11-08,제12회 한국 프로기사협회 리그 5조,선승민,김일환,백 불계승
2024-11-08,제11회 중국 여자 갑조리그 17R,루이나이웨이,주페이홍,흑 집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,변정민(아마),차주혜,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김사우(아마),원강하,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,윤진서(아마),정우진,기권승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,심효준(아마),이웅희(아마),흑 4.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김준원(아마),이시우(아마),흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,박성윤(아마),김기중(아마),백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,황환희(아마),송민경(아마),백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,안도현(아마),박민수(아마),흑 3.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,심성민(아마),신유민,흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,이신우(아마),백여정,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,전종찬(아마),임사무엘(아마),흑 1.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,오태민(아마),김민지,흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,양종찬,노우진,백 7.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,강재우,고윤서,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,최서비,강현재(아마),흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,한주영,황재연,흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,박종찬(아마),쇼마(아마),백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김다빈,금지우,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,윤라은,정원찬(아마),흑 10.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,이서영,윤현빈,흑 3.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김현석(아마),유신성,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,서준우,도은교,흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김주형,이린근(아마),백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,조종신,김하윤,백 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,김근태(아마),김형우,백 1.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,이준수(아마),강유택,기권승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,이주영(아마),윤영찬(아마),흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,강경현(아마),유창주,기권승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,기민찬,홍승하(아마),흑 4.5집승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,정준우,김단유(아마),흑 불계승
2024-11-07,2024 SUPER CUP BADUK OPEN 예선 1회차,이나경,오유찬(아마),기권승
